cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH4_sc048,"[70, 5, 0, 0]",1196.677739,0.4173584584546727,[0.02124366 0.04082364 0.0588771  0.07554115],[2007  793    0    0],6.550880341146756e-14
BTH4_sc049,"[146, 12, 0, 0]",1288.403706,0.35741692589769475,[0.0344964  0.0654723  0.09326221 0.11820065],[3172  742    0    0],3.197442310920451e-14
BTH4_sc051,"[77, 4, 0, 0]",594.650838,0.3827813226384368,[0.04664429 0.08695989 0.12172037 0.15169931],[1458  150    0    0],1.464821375527116e-14
BTH4_sc053,"[95, 9, 0, 0]",1052.570969,0.37930393760935655,[0.03617375 0.06847687 0.09729819 0.12302654],[1845  544    0    0],2.6645352591003757e-14
BTH4_sc055,"[120, 10, 1, 0]",1263.959409,0.3479446867178301,[0.03004081 0.05734101 0.08213791 0.10466882],[3033  583    0   61],7.200076646970277e-14
BTH4_sc056,"[185, 8, 1, 0]",1263.959409,0.3723815550732448,[0.03764267 0.07115561 0.10095812 0.12746948],[4552   86  164    0],1.2909335141361125e-13
BTH4_sc059,"[113, 8, 0, 0]",1196.677739,0.3797625964970532,[0.03512873 0.06654248 0.09461019 0.11970081],[2488  505    0    0],2.398081733190338e-14
BTH4_sc061,"[176, 8, 1, 0]",1263.959409,0.3824952978697305,[0.03758907 0.07101092 0.10069153 0.12705687],[4317   76  172    0],2.8479971118322913e-13
BTH4_sc062,"[152, 12, 0, 0]",1301.16091,0.3750236746059778,[0.03646674 0.06902785 0.09807053 0.12398202],[3155  709    0    0],1.9539925233402755e-14
BTH4_sc063,"[134, 10, 0, 0]",1232.983867,0.40420214658689374,[0.03590664 0.06785808 0.09626829 0.12155125],[2800  640    0    0],4.618527782440651e-14
BTH4_sc064,"[115, 7, 0, 0]",1263.959409,0.3788345391956795,[0.02355876 0.04518145 0.06503271 0.08327717],[3558  845    0    0],4.4806818719782766e-14
BTH4_sc065,"[171, 20, 1, 0]",1366.99753,0.36597471739104487,[0.03843059 0.07256286 0.10283608 0.1296895 ],[3239  718  150    0],9.479926501563223e-14
BTH4_sc066,"[92, 7, 0, 0]",1196.677739,0.35734800933584104,[0.0305234  0.05816807 0.08319276 0.10585622],[2235  529    0    0],2.842170943040401e-14
