Sample,Cohort,Period,Signature,Mean,Lower,Upper
PD31099a,SCANB,Early,SBS1,90.14121169643589,61.824479389782425,117.67475315355914
PD31099a,SCANB,Early,SBS3,1151.383295636985,945.5172003409233,1360.5447654062546
PD31107a,SCANB,Early,SBS1,48.734324469605546,34.61830789934527,65.72108065683102
PD31107a,SCANB,Early,SBS3,205.70687741969385,108.98752122785766,298.5545915067705
PD31127a,SCANB,Early,SBS1,71.91385789808795,52.93178963564945,96.15334066631281
PD31127a,SCANB,Early,SBS3,698.2349111128057,513.9302269632207,886.3987508157377
PD31128a,SCANB,Early,SBS1,135.26379337870813,105.28710120467655,169.59873332676352
PD31128a,SCANB,Early,SBS3,1394.6053936314677,1211.590003971615,1579.8384767518116
PD31129a,SCANB,Early,SBS1,32.72079924312705,18.68062478401857,48.766730411636374
PD31129a,SCANB,Early,SBS3,394.5903158033021,274.1197057292449,497.8382244960526
PD31145a,SCANB,Early,SBS1,87.2227950143836,68.29770016522019,111.38476434145096
PD31145a,SCANB,Early,SBS3,634.1180566713293,489.8514828157055,807.7245958105684
PD31147a,SCANB,Early,SBS1,174.37187632555154,140.20420915575562,207.98244588160287
PD31147a,SCANB,Early,SBS3,982.2934476320239,759.2629461285052,1198.9316892199342
PD31155a,SCANB,Early,SBS1,113.02115277777266,77.74590524354312,147.75032561505787
PD31155a,SCANB,Early,SBS3,1681.9724535852654,1431.1125604574963,1951.316549631186
PD31158a,SCANB,Early,SBS1,44.40924439790733,29.635821408299474,64.9163693914998
PD31158a,SCANB,Early,SBS3,344.2570253753129,227.70056955722407,464.99995989309366
PD31159a,SCANB,Early,SBS1,58.491387671888845,43.4585658284831,76.93051088405917
PD31159a,SCANB,Early,SBS3,44.32992828681234,0.0,119.04943888173258
PD31167a,SCANB,Early,SBS1,148.026159660806,116.47162118565754,178.73154676845695
PD31167a,SCANB,Early,SBS3,684.3699823135033,553.4971131388563,803.6877129470654
PD31169a,SCANB,Early,SBS1,120.70070185134686,98.10465546585402,149.33396858610263
PD31169a,SCANB,Early,SBS3,860.418475722351,673.4616416506132,1037.607958320993
PD31171a,SCANB,Early,SBS1,21.377851191795557,9.477903622306243,33.3567784175951
PD31171a,SCANB,Early,SBS3,367.3882362901287,214.3786630914856,500.85482982228325
PD31178a,SCANB,Early,SBS1,15.580497924159967,6.706284900541788,26.35473435468153
PD31178a,SCANB,Early,SBS3,252.67302687186643,134.41847155457603,350.70118865813635
PD35926a,SCANB,Early,SBS1,85.43789067593629,61.55518713857826,109.66925475024293
PD35926a,SCANB,Early,SBS3,1027.0026066286673,808.9111617418246,1227.2987761643692
PD35929a,SCANB,Early,SBS1,40.25115794043551,25.78481757934706,59.83184715300634
PD35929a,SCANB,Early,SBS3,350.0827109714366,235.43452820094333,461.45331754942487
PD35930a,SCANB,Early,SBS1,123.05142194431983,94.68800886198235,152.276279054798
PD35930a,SCANB,Early,SBS3,1278.938211792121,1083.245506041364,1494.4549241788518
PD35933a,SCANB,Early,SBS1,67.03668582241801,45.5888550450664,86.572577966418
PD35933a,SCANB,Early,SBS3,298.83037993753504,183.80301981963282,425.26112282949697
PD35935a,SCANB,Early,SBS1,22.54026296731753,12.30785681363356,33.16383470659911
PD35935a,SCANB,Early,SBS3,51.95890491428227,0.0,112.75118790152877
PD35939a,SCANB,Early,SBS1,55.81556033349352,36.62158230706296,76.53779278876289
PD35939a,SCANB,Early,SBS3,491.84403572961196,302.1717609971159,667.2906610424528
PD35941a,SCANB,Early,SBS1,106.06316096950539,78.13896683988982,129.4419844531327
PD35941a,SCANB,Early,SBS3,773.7739468059092,627.8037878971046,912.1479392546038
PD35953a,SCANB,Early,SBS1,130.589699144076,101.64333733651587,154.86642210103756
PD35953a,SCANB,Early,SBS3,1635.7802459886466,1334.3608094042595,1950.142861620141
PD35955a,SCANB,Early,SBS1,174.27593574167193,139.55792781427283,208.4498999792516
PD35955a,SCANB,Early,SBS3,1428.23278283412,1149.2154923413912,1724.2911321500221
PD35957a,SCANB,Early,SBS1,108.56404637018241,85.81619118559495,133.30074507766548
PD35957a,SCANB,Early,SBS3,749.677632940443,575.2321849775217,930.3713476612421
PD35958a,SCANB,Early,SBS1,97.29337299101131,72.88350322482462,122.56273544427822
PD35958a,SCANB,Early,SBS3,555.9739997400545,374.3692347497657,703.901293802249
PD35962a,SCANB,Early,SBS1,18.147513153285992,9.119759281087633,27.552234224636983
PD35962a,SCANB,Early,SBS3,237.17950667103452,167.57894679715093,293.85993503945787
PD35979a,SCANB,Early,SBS1,113.06002975675703,86.96884149779552,136.02108751692583
PD35979a,SCANB,Early,SBS3,647.1274486647654,472.08841383066414,828.3796481124264
PD35985a,SCANB,Early,SBS1,80.84485277121908,56.33323083319303,102.52014673313367
PD35985a,SCANB,Early,SBS3,1160.9695780891134,964.0448890095071,1363.8330966007873
PD35987a,SCANB,Early,SBS1,90.13737411411721,67.0743565960462,112.87154799777873
PD35987a,SCANB,Early,SBS3,878.4710880833147,673.0599598338194,1065.8699579049514
PD35990a,SCANB,Early,SBS1,94.15648432141043,67.35274905294905,119.47088738405292
PD35990a,SCANB,Early,SBS3,459.5024575834608,275.0644787027429,680.4078389389072
PD35992a,SCANB,Early,SBS1,112.12777281320331,86.97988359741024,138.62695936534848
PD35992a,SCANB,Early,SBS3,1084.271942744526,926.1859185023764,1228.4144843597905
PD36000a,SCANB,Early,SBS1,234.57687329028695,196.9422311446296,270.08984169396456
PD36000a,SCANB,Early,SBS3,1282.0325992695307,1085.3198877493944,1494.5328859689089
PD36006a,SCANB,Early,SBS1,95.82543443582568,72.22768418383161,121.13908353532622
PD36006a,SCANB,Early,SBS3,756.5872191293212,596.3112424090417,930.316337294431
PD36013a,SCANB,Early,SBS1,61.462391828456475,40.7752598757749,80.94955584961731
PD36013a,SCANB,Early,SBS3,663.3761728414571,467.1497724327154,903.5513548000858
PD36017a,SCANB,Early,SBS1,164.1997546855806,127.2631672069979,197.17361385010926
PD36017a,SCANB,Early,SBS3,1351.6092939347377,1100.482407792708,1626.6910357812155
PD36024a,SCANB,Early,SBS1,129.32484597239892,98.72020989730413,154.65223788656857
PD36024a,SCANB,Early,SBS3,1812.3089803786913,1530.71306102293,2056.4407451571965
PD36026a,SCANB,Early,SBS1,67.80594539665464,49.55720489700671,89.59972792790555
PD36026a,SCANB,Early,SBS3,466.79317791477575,325.3437910894308,597.0599791583248
PD36038a,SCANB,Early,SBS1,45.06907379488468,26.946163910568064,64.6019187851336
PD36038a,SCANB,Early,SBS3,310.540198705381,200.37197184307564,437.52366424850754
PD36039a,SCANB,Early,SBS1,55.35361910565244,38.111165484380535,74.06633445065955
PD36039a,SCANB,Early,SBS3,315.22214262941566,182.90988091554834,441.6783332524458
PD36054a,SCANB,Early,SBS1,146.14050934609438,121.0859066000902,172.0501423366486
PD36054a,SCANB,Early,SBS3,135.06950506532857,0.0,260.8736777584877
PD36067a,SCANB,Early,SBS1,73.83310496091609,54.75762517585557,94.11656424168119
PD36067a,SCANB,Early,SBS3,153.83615566897006,0.0,279.59092145318795
PD31044a,SCANB,Late,SBS1,14.553319472473515,6.529221302241933,26.286387696710182
PD31044a,SCANB,Late,SBS3,197.4089593043011,104.96410190607845,298.63148575659545
PD31051a,SCANB,Late,SBS1,75.5809299995575,51.17550149935191,102.09972822352074
PD31051a,SCANB,Late,SBS3,1083.1747969787184,827.9997041013515,1315.1540126793543
PD31056a,SCANB,Late,SBS1,4.181019548512541,0.0,11.675945917698366
PD31056a,SCANB,Late,SBS3,71.6876227944933,37.26160288343767,112.49814789129233
PD31059a,SCANB,Late,SBS1,61.93929864987853,42.613619409926464,84.92304030361156
PD31059a,SCANB,Late,SBS3,773.5679680933381,592.2345587769383,966.95795994587
PD31068a,SCANB,Late,SBS1,43.75855796712166,29.95608683336644,61.10309325211312
PD31068a,SCANB,Late,SBS3,542.1159933895208,382.5168493193927,720.6049421192796
PD31074a,SCANB,Late,SBS1,44.60783234881037,27.772174981883282,61.33736137532683
PD31074a,SCANB,Late,SBS3,1670.687866269806,1496.7200354977715,1771.9714603010302
PD31092a,SCANB,Late,SBS1,26.408625092699022,13.923133546777553,39.46708880897406
PD31092a,SCANB,Late,SBS3,530.2305043444483,377.08193452183974,702.4196077966011
PD31097a,SCANB,Late,SBS1,50.130422745266785,34.639505868150145,69.30023707667945
PD31097a,SCANB,Late,SBS3,1131.110638243521,931.1637642852298,1289.9203830710528
PD31099a,SCANB,Late,SBS1,35.7678759832889,20.00502722916419,51.08838664820173
PD31099a,SCANB,Late,SBS3,771.9470437404854,613.1064104118595,924.2229969971046
PD31107a,SCANB,Late,SBS1,50.665059068433244,29.464908465469463,70.4725859908452
PD31107a,SCANB,Late,SBS3,1319.7187102733308,1033.4799760486162,1588.2963383859042
PD31127a,SCANB,Late,SBS1,103.42118687439851,76.8780445241649,131.54958857723759
PD31127a,SCANB,Late,SBS3,1602.5655894207218,1320.171126699055,1786.284375862072
PD31128a,SCANB,Late,SBS1,32.445696644999224,19.851940700568658,48.054265675674266
PD31128a,SCANB,Late,SBS3,657.9081065584704,557.6414997873331,772.7778885262059
PD31129a,SCANB,Late,SBS1,11.924675092365996,3.631600511742235,20.24978156165902
PD31129a,SCANB,Late,SBS3,255.91045550152597,181.26920070406885,312.82358791534745
PD31145a,SCANB,Late,SBS1,59.97762165641676,39.14818937262704,81.10741445762376
PD31145a,SCANB,Late,SBS3,1850.4776326735748,1664.8588513822542,1996.1712430324828
PD31147a,SCANB,Late,SBS1,24.394757122922638,10.924467948150088,39.11280065714491
PD31147a,SCANB,Late,SBS3,285.93798758132186,152.188634894775,436.0951025494605
PD31155a,SCANB,Late,SBS1,8.052104899605832,0.0,19.147586683470593
PD31155a,SCANB,Late,SBS3,343.7766200906255,249.16386897167155,444.47745276930124
PD31158a,SCANB,Late,SBS1,47.893222877264364,27.318796137842536,66.81866634890048
PD31158a,SCANB,Late,SBS3,1188.8119090070968,913.2738195701392,1466.4076442729727
PD31159a,SCANB,Late,SBS1,96.30177269144161,72.359034533897,117.98925851146129
PD31159a,SCANB,Late,SBS3,650.5703664802945,521.5220686533722,753.2064484943653
PD31167a,SCANB,Late,SBS1,51.744117160163086,33.31856090469286,66.41898467184623
PD31167a,SCANB,Late,SBS3,625.4005727589615,493.99123070066906,779.5362627517513
PD31169a,SCANB,Late,SBS1,43.17113088974445,28.730002994120635,61.67023121259614
PD31169a,SCANB,Late,SBS3,703.3463537458749,521.6950593166918,896.6979610452646
PD31171a,SCANB,Late,SBS1,1.2983335219292806,0.0,5.384471535203759
PD31171a,SCANB,Late,SBS3,80.08634790181202,13.154663118516018,139.90626177314547
PD31178a,SCANB,Late,SBS1,10.60417630423976,0.0,19.824702350687108
PD31178a,SCANB,Late,SBS3,280.917301408209,161.46793215203382,350.8135205205692
PD35926a,SCANB,Late,SBS1,20.595367313801273,7.254097071539956,35.45089332070993
PD35926a,SCANB,Late,SBS3,782.3415562184173,615.0611345102243,961.9579008000032
PD35929a,SCANB,Late,SBS1,33.62555187581575,18.72205906415665,51.53140358012467
PD35929a,SCANB,Late,SBS3,1038.6549379837188,803.0867940112211,1231.303593666913
PD35930a,SCANB,Late,SBS1,25.62179215075911,12.867172547742108,42.65805076015061
PD35930a,SCANB,Late,SBS3,493.177509916377,373.34184030922194,612.4114103892485
PD35933a,SCANB,Late,SBS1,54.532048621570596,37.603698675794924,73.98751532839525
PD35933a,SCANB,Late,SBS3,588.4052450616567,418.6666520108937,727.3198062731537
PD35935a,SCANB,Late,SBS1,17.024776141481407,0.0,33.36417197600642
PD35935a,SCANB,Late,SBS3,572.0335967061203,416.74163422229066,744.5510589043639
PD35939a,SCANB,Late,SBS1,53.77689329957074,35.7727382672407,74.55461645127284
PD35939a,SCANB,Late,SBS3,1731.564389340686,1551.4467527282386,1865.6321119336512
PD35941a,SCANB,Late,SBS1,9.655085778501835,2.882641982506943,17.554546193744894
PD35941a,SCANB,Late,SBS3,118.31985657922502,47.695311523626295,171.62649168605387
PD35953a,SCANB,Late,SBS1,61.04270586315722,40.76674571443443,86.49629586363996
PD35953a,SCANB,Late,SBS3,1622.0040282370353,1404.7157929221762,1723.1936562501394
PD35955a,SCANB,Late,SBS1,61.73104370282275,45.15105281912676,83.68624318036682
PD35955a,SCANB,Late,SBS3,1071.9159324907212,839.8640808105229,1297.3817558841954
PD35957a,SCANB,Late,SBS1,30.019112810911157,16.165183232542535,46.55847023190346
PD35957a,SCANB,Late,SBS3,453.1109986390942,346.4129795714806,554.1187056996579
PD35958a,SCANB,Late,SBS1,27.452516984785284,13.704011853988316,40.986163244906436
PD35958a,SCANB,Late,SBS3,414.42716271451354,295.2259716305113,508.7842493093332
PD35962a,SCANB,Late,SBS1,58.48690595855485,37.678421707489136,80.04320485222209
PD35962a,SCANB,Late,SBS3,699.9200823081492,567.5344837926865,857.4293227244891
PD35979a,SCANB,Late,SBS1,33.18436889714555,20.13641372394276,46.23187399855877
PD35979a,SCANB,Late,SBS3,306.2259989306116,213.2263726155537,404.52663267403784
PD35985a,SCANB,Late,SBS1,34.24621816779526,18.872981903201097,50.44361467630242
PD35985a,SCANB,Late,SBS3,672.0198545024692,486.2650434604016,835.3166747522116
PD35987a,SCANB,Late,SBS1,64.6005779964128,40.68393408980467,92.1292021448822
PD35987a,SCANB,Late,SBS3,1270.7322620011362,990.6993049544016,1527.591694430538
PD35990a,SCANB,Late,SBS1,11.532011048015994,0.0,22.227812753599277
PD35990a,SCANB,Late,SBS3,197.80182369978036,113.64131583559453,293.75811391357155
PD35992a,SCANB,Late,SBS1,17.83558652963829,7.3683933854353665,29.50714993450616
PD35992a,SCANB,Late,SBS3,461.17011563994083,343.02192214412213,574.0291070241233
PD36000a,SCANB,Late,SBS1,43.79906489882024,25.64136048216608,62.91121344919608
PD36000a,SCANB,Late,SBS3,638.0358893618488,452.106488869377,782.0936165757754
PD36006a,SCANB,Late,SBS1,8.595210277915456,0.0,18.493144036180382
PD36006a,SCANB,Late,SBS3,376.764422858921,278.9159247264594,470.83407608635434
PD36013a,SCANB,Late,SBS1,40.064453564528485,23.015327496428768,58.24064216045032
PD36013a,SCANB,Late,SBS3,1166.8017620392397,950.2043583131103,1412.7962240580996
PD36017a,SCANB,Late,SBS1,30.258004622822064,14.093461529779665,46.410367609738785
PD36017a,SCANB,Late,SBS3,441.29640063273445,300.92334917228055,593.7022789047668
PD36024a,SCANB,Late,SBS1,12.957332137814328,0.0,23.14986380163519
PD36024a,SCANB,Late,SBS3,406.75333128339463,279.4999430806772,521.2890160727385
PD36026a,SCANB,Late,SBS1,36.715600299223226,20.66650983089589,53.185792134959904
PD36026a,SCANB,Late,SBS3,739.3151829727539,610.8375334622083,848.4257846197312
PD36038a,SCANB,Late,SBS1,55.29349468442187,35.71403757290964,72.89337505534117
PD36038a,SCANB,Late,SBS3,780.4368816603725,597.0454155974257,987.189035209519
PD36039a,SCANB,Late,SBS1,56.52775723687327,33.93709276234359,78.80651773162306
PD36039a,SCANB,Late,SBS3,836.4428741117084,651.5372963347954,1022.4114813030608
PD36054a,SCANB,Late,SBS1,26.955333450112832,16.520350910548817,38.63197920413859
PD36054a,SCANB,Late,SBS3,63.02753031992419,0.0,117.67881887600682
PD36067a,SCANB,Late,SBS1,41.51538699878221,29.56086266319502,56.54984312174639
PD36067a,SCANB,Late,SBS3,224.76059568434036,141.16030558377207,292.0260072006841
PD31044a,SCANB,NA,SBS1,40.312395519987284,26.664707787897118,59.58661504953407
PD31044a,SCANB,NA,SBS3,486.65676310517176,342.3411108436964,652.5375109454162
PD31051a,SCANB,NA,SBS1,91.49806498429966,62.49294124180977,117.8016606642062
PD31051a,SCANB,NA,SBS3,1023.0541942935073,807.2855628990667,1232.7766478974845
PD31056a,SCANB,NA,SBS1,0.1885329838789794,0.0,1.9112360623037337
PD31056a,SCANB,NA,SBS3,51.68328072247957,23.41998138523036,79.02976910237123
PD31059a,SCANB,NA,SBS1,77.18449137704178,56.287596689866824,100.41267800050286
PD31059a,SCANB,NA,SBS3,939.4837751842892,736.1647462005825,1144.1148837258504
PD31068a,SCANB,NA,SBS1,68.52883900548615,45.72986303297515,87.35604056849171
PD31068a,SCANB,NA,SBS3,706.0494461083794,552.7506144161335,883.8874436158812
PD31074a,SCANB,NA,SBS1,22.642146693911346,9.103534680534707,37.35747407025769
PD31074a,SCANB,NA,SBS3,1039.445807870227,844.3490271587627,1151.452414231034
PD31092a,SCANB,NA,SBS1,21.53106343592461,11.170776312515564,32.91963188054723
PD31092a,SCANB,NA,SBS3,248.4607564670926,163.075999343254,334.19674690144205
PD31097a,SCANB,NA,SBS1,46.70102915238859,30.059982347907948,64.0475146378888
PD31097a,SCANB,NA,SBS3,575.972235841769,439.2907225645914,704.205892248811
PD31099a,SCANB,NA,SBS1,21.401274814867907,8.930793638499546,36.30619710768381
PD31099a,SCANB,NA,SBS3,315.648091585397,197.39344601427103,432.72982093157617
PD31107a,SCANB,NA,SBS1,31.907492784428992,15.232927095741468,51.892181628487016
PD31107a,SCANB,NA,SBS3,717.0804245965542,501.64120193933496,952.4820908152337
PD31127a,SCANB,NA,SBS1,96.43970162000822,74.02205592535374,121.23923142148368
PD31127a,SCANB,NA,SBS3,1340.691372321827,1068.8511754089595,1547.55711577569
PD31128a,SCANB,NA,SBS1,48.67431734525515,26.563077926260775,67.35533513306643
PD31128a,SCANB,NA,SBS3,713.876583259544,508.6333129533127,894.4907024581684
PD31129a,SCANB,NA,SBS1,31.58411531824231,17.1223697705878,48.45938303418898
PD31129a,SCANB,NA,SBS3,656.6578905204925,499.2108056730108,804.139723169216
PD31145a,SCANB,NA,SBS1,22.162597714267335,0.0,39.514284772309836
PD31145a,SCANB,NA,SBS3,728.9498827151803,577.1605829306023,886.6768883244448
PD31147a,SCANB,NA,SBS1,13.00865025470157,3.401737839723523,23.972139355869167
PD31147a,SCANB,NA,SBS3,189.93627855588326,92.18699819212345,268.31765441024606
PD31155a,SCANB,NA,SBS1,25.55764579479808,11.751416150036237,40.34827406559963
PD31155a,SCANB,NA,SBS3,472.8290687122005,306.5727136957503,613.6856852115518
PD31158a,SCANB,NA,SBS1,28.960613081509162,15.684146229788823,44.60837432140273
PD31158a,SCANB,NA,SBS3,509.1854659462502,364.11125491858286,644.8408552525354
PD31159a,SCANB,NA,SBS1,92.84808227858439,66.65589396098406,117.21044526143096
PD31159a,SCANB,NA,SBS3,359.89698121074883,223.49642212914156,503.24373291206797
PD31167a,SCANB,NA,SBS1,32.73472241831969,19.884643784207174,46.55768206041511
PD31167a,SCANB,NA,SBS3,157.11152305112194,62.307296518560484,246.949444327976
PD31169a,SCANB,NA,SBS1,67.23395248934686,49.551097297908235,88.77049899592654
PD31169a,SCANB,NA,SBS3,813.9981276500973,601.4788777524001,1001.6400471240315
PD31171a,SCANB,NA,SBS1,15.008711864057382,0.0,26.312302499675653
PD31171a,SCANB,NA,SBS3,222.90400266257595,131.75461110886206,330.20167399670663
PD31178a,SCANB,NA,SBS1,9.074845045516694,0.0,17.706926315826447
PD31178a,SCANB,NA,SBS3,85.91708707296715,0.0,164.91435795521673
PD35926a,SCANB,NA,SBS1,32.77826218199878,0.0,50.661683030759605
PD35926a,SCANB,NA,SBS3,1112.560057736771,871.0465199167745,1354.7705699810838
PD35929a,SCANB,NA,SBS1,14.597025133351426,0.0,28.283678336913464
PD35929a,SCANB,NA,SBS3,520.8865981048989,347.2635412696999,699.2184180104084
PD35930a,SCANB,NA,SBS1,24.00681000773393,12.856656804598217,37.63816981701584
PD35930a,SCANB,NA,SBS3,290.59460867890715,180.133441458467,378.48969223451775
PD35933a,SCANB,NA,SBS1,1.923402675811144,0.0,5.131888205486715
PD35933a,SCANB,NA,SBS3,1.0673977796630079,0.0,5.416417373587495
PD35935a,SCANB,NA,SBS1,62.44582911406607,40.27115268764826,83.25337975418068
PD35935a,SCANB,NA,SBS3,620.1956452074091,442.1023435328294,782.1076527799265
PD35939a,SCANB,NA,SBS1,40.056264545058376,24.11366935290766,58.525521507931806
PD35939a,SCANB,NA,SBS3,782.3827145595997,610.0905654524261,983.9760266960046
PD35941a,SCANB,NA,SBS1,15.702551785761843,5.5457503667312515,25.60517220313814
PD35941a,SCANB,NA,SBS3,82.94181716604214,29.782449981841662,118.61986562570854
PD35953a,SCANB,NA,SBS1,26.469320155113895,12.542918871813733,41.5097566746875
PD35953a,SCANB,NA,SBS3,691.5393216660639,558.3959734989329,804.7384861738874
PD35955a,SCANB,NA,SBS1,32.56973869261835,18.565067522922668,48.36965233245663
PD35955a,SCANB,NA,SBS3,493.91104306501484,347.0825779093397,654.9176980388245
PD35957a,SCANB,NA,SBS1,1.7011925853807515,0.0,6.964106157722711
PD35957a,SCANB,NA,SBS3,45.80019083562918,0.0,86.02810417975724
PD35958a,SCANB,NA,SBS1,34.15799357734737,19.128212391542256,47.236257296618504
PD35958a,SCANB,NA,SBS3,127.30647619172049,38.289128725239635,222.89698110786128
PD35962a,SCANB,NA,SBS1,32.09206227075605,18.62811762692343,47.504364946771105
PD35962a,SCANB,NA,SBS3,393.05937005686525,257.4331801330995,538.7522318989257
PD35979a,SCANB,NA,SBS1,23.043632674269844,13.247740929250572,36.42613006535622
PD35979a,SCANB,NA,SBS3,215.8515919343141,140.7664845619636,284.825861144686
PD35985a,SCANB,NA,SBS1,52.8611678588465,35.27201125237256,71.11248079014238
PD35985a,SCANB,NA,SBS3,817.6963519340611,630.3914934651741,1085.365687248511
PD35987a,SCANB,NA,SBS1,37.381725360384614,17.41977433690818,57.98975957809769
PD35987a,SCANB,NA,SBS3,857.4884870470203,648.3776361256566,1049.1724969594354
PD35990a,SCANB,NA,SBS1,41.24180087394981,25.30425848466256,56.58667493224279
PD35990a,SCANB,NA,SBS3,372.017394810229,267.6625794164498,506.031150553936
PD35992a,SCANB,NA,SBS1,26.130473749422386,14.810238644026914,37.64701174424109
PD35992a,SCANB,NA,SBS3,457.6813150738258,346.6523414631754,532.86229366681
PD36000a,SCANB,NA,SBS1,84.8113853645751,63.20084940708915,108.08638626174105
PD36000a,SCANB,NA,SBS3,416.0166329470379,267.5466090785825,574.7691371155323
PD36006a,SCANB,NA,SBS1,20.84814239148509,9.285912135020574,31.413458086555003
PD36006a,SCANB,NA,SBS3,176.39461296594553,71.02377427386949,276.1455475151927
PD36013a,SCANB,NA,SBS1,56.78946203049214,36.19268820927781,79.19264343294736
PD36013a,SCANB,NA,SBS3,1440.0548320168555,1216.132709499126,1775.8785100549132
PD36017a,SCANB,NA,SBS1,42.0504223714239,27.30300115253112,61.78043584175984
PD36017a,SCANB,NA,SBS3,428.37265440551363,281.0736172413807,566.4469358444269
PD36024a,SCANB,NA,SBS1,28.76103669411655,13.180009522187865,42.288758745381735
PD36024a,SCANB,NA,SBS3,521.3314337235237,342.6135925520082,775.529279076132
PD36026a,SCANB,NA,SBS1,34.515065421746215,20.963312679057626,48.72724339244653
PD36026a,SCANB,NA,SBS3,518.0894314554912,390.55299868109734,621.231505045555
PD36038a,SCANB,NA,SBS1,76.41579746015135,58.32926464127273,98.37042151853946
PD36038a,SCANB,NA,SBS3,946.3833490422927,740.7177668875509,1172.1293203004836
PD36039a,SCANB,NA,SBS1,53.67787224277403,35.764762205678636,76.23099144695108
PD36039a,SCANB,NA,SBS3,586.1047829779245,402.7486603833825,752.5725883162236
PD36054a,SCANB,NA,SBS1,40.289970131910266,28.477360143792186,53.25537949356594
PD36054a,SCANB,NA,SBS3,49.83639728469461,0.0,90.2275350661679
PD36067a,SCANB,NA,SBS1,76.29271520518554,55.69680432318966,96.28685651575888
PD36067a,SCANB,NA,SBS3,441.2545146905922,310.6768609661296,572.9460310990803
Patient101,INFORM,Early,SBS1,102.14060658924105,73.95180073516747,130.47672266513567
Patient101,INFORM,Early,SBS3,1235.5626921509654,1000.4183652412676,1479.975463439423
Patient17,INFORM,Early,SBS1,53.70355869531124,36.62324759872621,74.0514959931966
Patient17,INFORM,Early,SBS3,560.4132022256031,421.0599656590555,723.7192073046398
Patient18,INFORM,Early,SBS1,62.1473169128778,41.027304876593654,81.60522996064557
Patient18,INFORM,Early,SBS3,752.9776955481725,579.6045638028694,944.6053647463177
Patient25,INFORM,Early,SBS1,32.90105046587619,19.27470931899304,47.15794145337541
Patient25,INFORM,Early,SBS3,282.5245240984109,196.93012589292428,382.3595216172336
Patient26,INFORM,Early,SBS1,22.482586125985048,11.471631012698857,36.72314686995394
Patient26,INFORM,Early,SBS3,306.431728319373,203.91384779197017,376.5744914523749
Patient33,INFORM,Early,SBS1,25.80816469671494,15.586124890790062,38.29382627930454
Patient33,INFORM,Early,SBS3,199.32232652741303,106.61858475741903,291.6220461220373
Patient34,INFORM,Early,SBS1,45.45237141871923,31.472800078112922,60.28521546626824
Patient34,INFORM,Early,SBS3,305.04625366395607,194.83253299399706,391.265621690808
Patient82,INFORM,Early,SBS1,64.56206702717309,40.39704085852609,85.97174870699102
Patient82,INFORM,Early,SBS3,725.8585119741172,559.3229162371333,927.9157689112349
Patient101,INFORM,Late,SBS1,66.0318369571903,46.64921075735304,90.03020972131824
Patient101,INFORM,Late,SBS3,602.6812916212159,457.7040884536682,729.1291059171608
Patient17,INFORM,Late,SBS1,58.637728762979,37.619872720206224,81.9019773047197
Patient17,INFORM,Late,SBS3,758.1347943417219,580.2408890984746,937.3145642513059
Patient18,INFORM,Late,SBS1,40.59250119895742,23.236150631713436,60.568707381885986
Patient18,INFORM,Late,SBS3,573.0059809084128,398.6666380097425,748.0392909424386
Patient25,INFORM,Late,SBS1,93.58727430081345,67.88455993332927,118.73653074140489
Patient25,INFORM,Late,SBS3,2115.767653881616,1829.343415556163,2557.3338881011364
Patient26,INFORM,Late,SBS1,48.7144844827959,32.469890047554074,64.92259362164828
Patient26,INFORM,Late,SBS3,907.4244963911166,713.4938848731812,1044.7734133747392
Patient33,INFORM,Late,SBS1,85.49713337966229,61.57524961031188,109.45368514334254
Patient33,INFORM,Late,SBS3,1461.9493605362682,1228.156250747049,1667.6288940124834
Patient34,INFORM,Late,SBS1,44.84995658903551,25.047720379106487,64.65777836408111
Patient34,INFORM,Late,SBS3,1071.122367716551,899.7058693163292,1237.1240234213176
Patient82,INFORM,Late,SBS1,36.50183889905563,22.647023472901566,52.75616945681431
Patient82,INFORM,Late,SBS3,615.9809123797363,487.56558544988053,729.6269338896044
Patient101,INFORM,NA,SBS1,19.352092748244,6.494989584772233,31.284227880893603
Patient101,INFORM,NA,SBS3,237.4892454903204,155.4220268346199,329.1585450737372
Patient17,INFORM,NA,SBS1,71.22280534068607,50.40375602471012,93.02976065564826
Patient17,INFORM,NA,SBS3,937.536616403591,722.5019356598903,1160.674315405595
Patient18,INFORM,NA,SBS1,40.72386829021023,25.313110595907077,57.705775005430034
Patient18,INFORM,NA,SBS3,564.9621699754115,434.3260784754746,686.8366920926451
Patient25,INFORM,NA,SBS1,67.68002142883797,47.3906908438225,89.81716017829014
Patient25,INFORM,NA,SBS3,1477.1752126982435,1235.8532355784125,1699.1464720787733
Patient26,INFORM,NA,SBS1,64.81901815798139,44.35066143399951,83.9152159160773
Patient26,INFORM,NA,SBS3,682.0534767809049,496.4572404317858,862.9824464813181
Patient33,INFORM,NA,SBS1,40.12743716989032,20.146905349460113,62.95080478822253
Patient33,INFORM,NA,SBS3,776.3783879303936,613.1663090850726,982.3694177985817
Patient34,INFORM,NA,SBS1,37.353692024351446,22.31546676561053,54.35300745460884
Patient34,INFORM,NA,SBS3,947.7381740136836,808.2284732592735,1093.1425424783408
Patient82,INFORM,NA,SBS1,21.47724944998947,9.505540680293725,33.39360194054718
Patient82,INFORM,NA,SBS3,443.9918851227246,339.4032186414202,545.4566720559828
