ID,HRDTime,HRDTime_ci,WGDTime,WGDTime_ci,WGDTime_CpG,WGDTime_CpG_err,pi2SBS1,pi2SBS1_ci,pi2SBS3,pi2SBS3_ci,pi1SBS1,pi1SBS1_ci,pi1SBS3,pi1SBS3_ci,c,c21,Nt_SBS1,Nt_SBS3,N_mut(C>TpG),N_mut_all
Patient101,-0.1730109340122985,0.1914136670940655,0.7456940512231349,0.059342330762402085,0.7750894569484938,0.059620858957540934,"[0.5614369356075535, 0.3648138198221333, 0.628073539529762]","[0.035958865932248306, 0.05836992914823744, 0.03927705813606064]","[0.5936629049426837, 0.35371869601097616, 0.6845468152959856]","[0.010474066782950788, 0.014816186736798426, 0.010026937232424994]","[0.43856306439244896, 0.6351861801778665, 0.3719264604702443]","[0.03595886593224804, 0.05836992914823749, 0.03927705813606082]","[0.40633709505731835, 0.646281303989024, 0.31545318470401473]","[0.010474066782950906, 0.014816186736798315, 0.01002693723242505]","[0.10812936063590488, 0, 0.08974851463272476]",0.09930670029529733,"[93.66435478203498, 29.685807020378462, 64.73175076906855]","[936.4679455926558, 384.5919977845066, 850.2653451275285]","[129.0, 40.0, 87.0]","[2263.0, 909.0, 2089.0]"
Patient17,0.07315254855370693,0.14698499845866253,0.5495759179014363,0.08417636164664541,0.5169835406799229,0.08567787772623747,"[0.3332614386417044, 0.24339275595874718, 0.3742742972983363]","[0.04391997592040061, 0.03292392191029668, 0.0688306172695209]","[0.308415461718621, 0.2022538504808513, 0.3044358576994306]","[0.01118805009586964, 0.008932281911132937, 0.019537285075587198]","[0.6667385613582979, 0.7566072440412546, 0.6257257027016644]","[0.04391997592040067, 0.03292392191029664, 0.06883061726952087]","[0.6915845382813782, 0.7977461495191465, 0.6955641423005703]","[0.011188050095869517, 0.008932281911132853, 0.019537285075587198]","[0.08772367267435008, 0, 0.05914837254255219]",0.08020961911505516,"[72.79395045349702, 93.43551597332264, 19.155924184753154]","[800.4362259774431, 1215.1481966319893, 291.1743211144237]","[92.0, 114.0, 26.0]","[1495.0, 2111.0, 534.0]"
Patient18,0.06285062682518992,0.17095783928924124,0.6895610086963945,0.06807193237138554,0.7028554228555663,0.058328567940103215,"[0.5133004257953537, 0.32349333310259154, 0.48617196956415853]","[0.04865646860478488, 0.03920036350910004, 0.04788837434908733]","[0.44972058149108685, 0.2955007213314073, 0.5045749569287388]","[0.011374811942682476, 0.008920416373208315, 0.010853281241119206]","[0.48669957420464643, 0.6765066668974049, 0.5138280304358412]","[0.04865646860478486, 0.03920036350910031, 0.047888374349087465]","[0.5502794185089137, 0.7044992786685927, 0.4954250430712609]","[0.011374811942682353, 0.008920416373208336, 0.01085328124111917]","[0.05800399882135796, 0, 0.08112728759205019]",0.06971284710349052,"[38.56627975384986, 60.60934366339763, 46.417717157630065]","[587.9972237271458, 824.3213860380996, 594.2165279075343]","[62.0, 86.0, 71.0]","[1479.0, 1815.0, 1512.0]"
Patient25,0.20021933415594592,0.07767899836411335,0.33920104783876737,0.07356242345651409,0.28690587792116284,0.06217988558996977,"[0.20725317897379306, 0.14390719765848536, 0.11835446769436983]","[0.035054576121590485, 0.02686589767743431, 0.03255884812763562]","[0.06794976774467852, 0.07276200975858285, 0.08613839564836637]","[0.004641815263732436, 0.0038798680011266425, 0.007146134945197981]","[0.7927468210262024, 0.8560928023415139, 0.8816455323056296]","[0.03505457612159044, 0.02686589767743443, 0.032558848127635744]","[0.9320502322553179, 0.927237990241421, 0.9138616043516334]","[0.004641815263732387, 0.0038798680011267544, 0.007146134945197881]","[0.043288672138223155, 0, 0.03915698702941904]",0.04204833141952271,"[84.6653795220817, 80.29415602299792, 28.8287059199717]","[1663.3054682980862, 1627.2626581522072, 711.0045205147794]","[121.0, 119.0, 40.0]","[2821.0, 3238.0, 1209.0]"
Patient26,0.07571962270596821,0.09629563213451037,0.33803450429974136,0.08463728319086694,0.2969241845712852,0.07757050926858554,"[0.2154484877509345, 0.12885201276234504, 0.19075874304135773]","[0.04060039433298446, 0.02429399035086553, 0.0557768264068374]","[0.13961629505632522, 0.16976380421381662, 0.18383975333332944]","[0.008632072277396938, 0.008515817616871627, 0.014854668949232605]","[0.7845515122490657, 0.8711479872376564, 0.8092412569586419]","[0.04060039433298458, 0.0242939903508656, 0.055776826406837156]","[0.8603837049436752, 0.8302361957861831, 0.8161602466666706]","[0.008632072277396798, 0.00851581761687155, 0.0148546689492325]","[0.04953272349162886, 0, 0.05991126969379129]",0.05296742922468371,"[41.062487608329555, 75.98439915385374, 22.331557901564274]","[756.373711369812, 898.6467044106407, 369.798410753243]","[61.0, 113.0, 35.0]","[1231.0, 2130.0, 605.0]"
Patient33,0.18853127502779685,0.10491416620132596,0.346333159053699,0.09999467181676236,0.3181881044039235,0.08235871551866414,"[0.17545876472519795, 0.16018250136173479, 0.19419945577393727]","[0.03301419045558193, 0.0424537571282781, 0.055392743076603884]","[0.07981749618628027, 0.07685584220821573, 0.08114179111014284]","[0.005759669467655931, 0.006455497747813663, 0.00849619440242603]","[0.824541235274801, 0.839817498638266, 0.8058005442260643]","[0.033014190455582085, 0.04245375712827794, 0.05539274307660374]","[0.9201825038137187, 0.9231441577917816, 0.9188582088898579]","[0.005759669467655938, 0.00645549774781361, 0.00849619440242608]","[0.0599609740826833, 0, 0.05637922227100261]",0.0589080548052541,"[75.00424028124282, 48.03484572290874, 30.134949749756288]","[1121.2973914592646, 867.1821555272879, 469.56342428878315]","[86.0, 68.0, 34.0]","[1860.0, 1904.0, 776.0]"
Patient34,0.3950080096501258,0.1142708969633445,0.5811408777007947,0.08764761361905282,0.5184694880862221,0.08967706261228298,"[0.38339759623680914, 0.2366856517664337, 0.5076309970569387]","[0.0500403380471452, 0.04241802043744779, 0.0773413438678631]","[0.14160169890218324, 0.1089750520241755, 0.22059450993646088]","[0.008625666457895295, 0.007817663856645772, 0.0142173917360372]","[0.6166024037631915, 0.7633143482335655, 0.49236900294306196]","[0.05004033804714524, 0.042418020437447725, 0.07734134386786296]","[0.8583983010978176, 0.8910249479758179, 0.7794054900635397]","[0.008625666457895363, 0.00781766385664575, 0.01421739173603732]","[0.04390240489807365, 0, 0.03660681786759899]",0.04153652648147167,"[53.838723157938745, 51.94355916398954, 24.63862340271843]","[881.1345567765129, 1032.4808564361633, 424.6814550257899]","[69.0, 72.0, 31.0]","[1543.0, 1757.0, 739.0]"
Patient82,0.3126854759791533,0.1536794921597114,0.7754288355495274,0.07457635036037791,0.8025991233094265,0.0693716339371157,"[0.5718351645037012, 0.3984280991793075, 0.6317459362359048]","[0.05104554076351479, 0.05249580885791761, 0.053539725036598214]","[0.459220073525115, 0.23989333863974818, 0.4878190016871592]","[0.012126400195225158, 0.011100405130644492, 0.016041064302784677]","[0.42816483549629764, 0.6015719008206923, 0.3682540637640949]","[0.05104554076351467, 0.05249580885791758, 0.05353972503659807]","[0.5407799264748854, 0.7601066613602512, 0.5121809983128394]","[0.012126400195225208, 0.011100405130644442, 0.016041064302784593]","[0.0536300647351115, 0, 0.05262817045508198]",0.05323493028234683,"[52.49065678610596, 36.151424363322015, 35.33911180516424]","[775.0717161146906, 635.4772624005043, 484.52209852721074]","[71.0, 47.0, 48.0]","[1407.0, 976.0, 894.0]"
