cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE7_sc301,"[11, 2, 0]",904.362541,0.33188464097869447,[0.02898201 0.05453676 0.07717616],[230 116   0],4.440892098500626e-16
BTE7_sc304,"[45, 0, 0]",1701.575928,0.32221014990487845,[0.02502487 0.04757784 0.06796783],[1798    0    0],0.0
BTE7_sc305,"[5, 0, 0]",949.649755,0.35458372033278657,[0.03085476 0.05784857 0.08158736],[162   0   0],0.0
BTE7_sc306,"[14, 1, 0]",895.881022,0.39407561007856046,[0.03811158 0.07037711 0.09790359],[316  42   0],1.1102230246251565e-15
BTE7_sc307,"[4, 2, 0]",953.229317,0.3575844299168561,[0.02658377 0.05019135 0.07126609],[ 0 75 33],0.3065298110288794
BTE7_sc308,"[56, 0, 0]",1916.79661,0.42879757243024463,[0.03157343 0.05922946 0.08357979],[1774    0    0],7.7905143300983e-15
BTE7_sc312,"[3, 0, 0]",987.933838,0.25570866141732285,[0.02074354 0.03972009 0.05712089],[145   0   0],9.341625502528896e-16
BTE7_sc313,"[7, 0, 0]",891.898775,0.3545666901857091,[0.01788232 0.03409394 0.04886257],[391   0   0],4.205698645671341e-16
BTE7_sc314,"[4, 0, 0]",760.564219,0.3768626352953529,[0.02974017 0.05581999 0.07883017],[134   0   0],0.0
BTE7_sc315,"[10, 0, 0]",821.476869,0.4092672792994132,[0.04320432 0.0789409  0.1087699 ],[231   0   0],0.0
BTE7_sc316,"[55, 1, 0]",1874.804078,0.40434435481650743,[0.02855776 0.05395953 0.0766421 ],[1809   80    0],3.453900633280871e-15
BTE7_sc317,"[6, 1, 0]",949.611693,0.3299283356210459,[0.0295891  0.05563043 0.07865165],[132  56   0],1.0661601514474832e-15
BTE7_sc318,"[52, 11, 1]",2772.852365,0.3898957574221349,[0.0406128 0.0743963 0.1027988],[860 318  53],5.201012735813503e-14
BTE7_sc320,"[5, 0, 0]",871.756228,0.3412661359509986,[0.02923044 0.05499405 0.07780603],[171   0   0],4.263614247763704e-16
BTE7_sc321,"[36, 0, 0]",2646.866282,0.33096248490374197,[0.02337811 0.04461781 0.06396956],[1540    0    0],0.0
BTE7_sc322,"[2, 0, 0]",677.242866,0.3840339279032057,[0.03462169 0.06370288 0.08840234],[58  0  0],3.783688603167456e-16
BTE7_sc323,"[5, 0, 0]",818.553516,0.3890379613472492,[0.03153822 0.05894018 0.08290134],[159   0   0],8.687829045806449e-16
BTE7_sc324,"[6, 0, 0]",840.493043,0.3539932666230244,[0.03022965 0.05669277 0.07999112],[198   0   0],0.0
