cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT5_sc001,"[0, 0, 0]",0.0,0.3649172963038595,[0.01171446 0.02265674 0.03290122],[0 0 0],0.0
BTT5_sc002,"[0, 0, 0]",0.0,0.3434812871446164,[0.01128845 0.02175875 0.03148419],[0 0 0],0.0
BTT5_sc004,"[0, 0, 0]",0.0,0.3598592619942228,[0.01198613 0.0231192  0.03348678],[0 0 0],0.0
BTT5_sc005,"[0, 0, 0]",0.0,0.2934926320344239,[0.00799147 0.01559337 0.02283032],[0 0 0],0.0
BTT5_sc006,"[0, 0, 0]",0.0,0.35248825227877484,[0.01117648 0.02153737 0.03115887],[0 0 0],0.0
BTT5_sc008,"[19, 1, 0]",916.593829,0.2992186164382184,[0.01380026 0.02654951 0.03833351],[1127  167    0],1.0862044427137904e-14
BTT5_sc011,"[0, 0, 0]",0.0,0.36253529751981767,[0.01217532 0.02345748 0.03395257],[0 0 0],0.0
BTT5_sc013,"[0, 0, 0]",0.0,0.4131021995310042,[0.01396936 0.02662467 0.03809345],[0 0 0],0.0
BTT5_sc016,"[0, 0, 0]",0.0,0.4211937365149217,[0.01382388 0.02649972 0.0381263 ],[0 0 0],0.0
BTT5_sc017,"[0, 0, 0]",0.0,0.4254092241780355,[0.01410038 0.02699184 0.0388351 ],[0 0 0],0.0
BTT5_sc018,"[0, 0, 0]",0.0,0.47329016198977114,[0.01625827 0.03111369 0.04469905],[0 0 0],0.0
BTT5_sc019,"[0, 0, 0]",0.0,0.42306071043026783,[0.01552282 0.02963011 0.04248518],[0 0 0],0.0
BTT5_sc020,"[0, 0, 0]",51.448353,0.4136606981733603,[0.01988596 0.03738987 0.05290094],[0 0 0],0.0
BTT5_sc021,"[20, 0, 1]",896.151705,0.37825103843970076,[0.02103882 0.03969058 0.05633578],[926   0  16],0.957651815744599
BTT5_sc023,"[12, 0, 0]",467.796588,0.3568445561386651,[0.01615172 0.03082929 0.04422247],[743   0   0],0.0
BTT5_sc024,"[18, 0, 0]",1036.192948,0.3711572233099857,[0.01574794 0.02997153 0.04284512],[1143    0    0],3.898482586964797e-15
BTT5_sc025,"[18, 0, 0]",531.841708,0.390422554676433,[0.02008576 0.03798298 0.05402297],[896   0   0],0.0
BTT5_sc026,"[0, 0, 0]",0.0,0.3932075360351721,[0.01919976 0.03674259 0.05280615],[0 0 0],0.0
BTT5_sc028,"[36, 1, 0]",1083.132203,0.35116153818534346,[0.0208952  0.03961058 0.05643846],[1586   98    0],8.041990152639244e-14
BTT5_sc029,"[0, 0, 0]",0.0,0.4049381152287203,[0.01624786 0.03107337 0.04461511],[0 0 0],0.0
BTT5_sc030,"[0, 0, 0]",0.0,0.4106924864964297,[0.01690022 0.03232151 0.04644223],[0 0 0],0.0
BTT5_sc031,"[19, 3, 0]",901.81956,0.3629627361523623,[0.01975204 0.03741382 0.05330144],[511 318   0],2.5068051590990285e-14
