cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT7_sc001,"[135, 14, 1]",1043.726296,0.4681712026267718,[0.03172424 0.05866418 0.08185349],[3122  706  117],4.6407322429331543e-14
BTT7_sc002,"[111, 10, 1]",957.779017,0.44098289290501663,[0.02663231 0.04987769 0.07035541],[3125  540  168],1.0450189110840844e-13
BTT7_sc003,"[127, 18, 0]",928.198544,0.48655282575694636,[0.0335033  0.06176901 0.08592567],[2291 1105    0],2.0097183471152322e-14
BTT7_sc004,"[141, 17, 1]",1000.390492,0.4812362116046221,[0.0322953  0.05966208 0.08311276],[2981  873  128],1.2191244734800984e-13
BTT7_sc005,"[93, 5, 0]",968.398799,0.39250214065001304,[0.02000902 0.03800756 0.05429071],[3744  607    0],7.807447563340677e-14
BTT7_sc006,"[78, 11, 0]",778.370428,0.41355769086179156,[0.02121881 0.04023601 0.05739023],[1725 1302    0],2.0637204337487024e-13
BTT7_sc007,"[78, 7, 0]",904.080716,0.4123272746991634,[0.02194638 0.04150686 0.05905658],[2432  762    0],2.5658691248926145e-13
BTT7_sc008,"[62, 10, 0]",968.287424,0.41096386087113845,[0.01893972 0.0359993  0.05144941],[1187 1376    0],1.3939326793470253e-14
BTT7_sc009,"[66, 3, 0]",614.869917,0.37474552117263843,[0.01984111 0.0377201  0.05392831],[2807  353    0],8.989785298951333e-14
BTT7_sc010,"[125, 13, 1]",1193.21506,0.369764897343717,[0.02147526 0.0407315  0.05809555],[4101  956  206],1.249479933755761e-13
BTT7_sc011,"[31, 0, 0]",1297.160576,0.43752289796666055,[0.02382888 0.04486162 0.0635885 ],[1301    0    0],4.13350142005275e-15
BTT7_sc012,"[85, 10, 1]",896.298053,0.4046186595111954,[0.02401633 0.04505228 0.06364733],[2473  593  156],1.3472203021652965e-13
BTT7_sc013,"[140, 23, 4]",1087.516629,0.46534142199238054,[0.031405   0.05816634 0.08123602],[2797  663  500],9.974524418059941e-14
BTT7_sc014,"[66, 8, 0]",761.906215,0.37096501184857716,[0.01960081 0.03730545 0.05338316],[1947  961    0],1.7763568394002505e-14
BTT7_sc015,"[105, 18, 1]",1028.300141,0.408244642287504,[0.02274121 0.04297437 0.06109146],[2152 1435  219],7.02180736908784e-14
BTT7_sc016,"[151, 15, 1]",1270.840914,0.4282124373574112,[0.02444859 0.04593849 0.06498027],[4369 1042  189],4.24185461004889e-13
BTT7_sc017,"[89, 8, 1]",935.126494,0.38500217595335595,[0.0192902  0.03672036 0.05254565],[3406  463  291],1.202038832785961e-13
BTT7_sc018,"[80, 7, 0]",1285.847749,0.3789152566421908,[0.01742818 0.03329651 0.0478209 ],[2988 1049    0],1.9539925233402755e-14
BTT7_sc019,"[50, 9, 0]",758.789249,0.26285941778178595,[0.01677603 0.03240116 0.04698661],[1232 1183    0],1.7673369020781223e-14
BTT7_sc020,"[26, 0, 0]",1978.117916,0.2971300411180795,[0.02664637 0.05047443 0.07188926],[976   0   0],3.552713678800501e-15
BTT7_sc021,"[79, 13, 0]",1017.754078,0.26896536560160367,[0.01919999 0.03692944 0.05333923],[2150 1374    0],5.314622546848871e-14
BTT7_sc022,"[42, 2, 0]",1011.987389,0.21900460882096942,[0.00826327 0.01618265 0.02378295],[3924  715    0],1.5968031008369558e-13
BTT7_sc023,"[82, 20, 3]",838.247969,0.29600869417393205,[0.02235816 0.0425948  0.06098908],[1768  924  428],1.854570987253821e-14
BTT7_sc024,"[133, 31, 0]",1111.427009,0.3157894736842105,[0.02702826 0.05120382 0.07293034],[2208 2038    0],2.842170943040401e-14
BTT7_sc026,"[85, 4, 0]",1148.92451,0.2903855464863154,[0.02060563 0.03948989 0.05684891],[3563  395    0],7.105427357601002e-15
BTT7_sc027,"[80, 8, 1]",983.472482,0.2754453702268808,[0.02105317 0.04032294 0.05802112],[2937  445  159],1.6665183540674627e-14
BTT7_sc028,"[61, 8, 0]",1007.658774,0.25726457955373616,[0.01774229 0.03420409 0.04951479],[2111  922    0],9.769962616701378e-15
