cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT4_sc001,"[103, 3, 0]",1219.245263,0.37400678551218214,[0.05018575 0.09077788 0.12411748],[1982   72    0],1.533876673602434e-14
BTT4_sc002,"[0, 0, 0]",84.602108,0.232900947619491,[0.01177988 0.02292713 0.03349644],[0 0 0],0.0
BTT4_sc003,"[46, 1, 0]",1154.070647,0.3217724824547087,[0.01291682 0.02492235 0.03612314],[3233  210    0],2.4044787118553454e-14
BTT4_sc004,"[10, 1, 0]",420.196293,0.2849772260066911,[0.01492863 0.02876954 0.04165425],[442 153   0],1.3322676295501878e-15
BTT4_sc015,"[0, 0, 0]",119.656723,0.3177413757818965,[0.01343543 0.02587025 0.037427  ],[0 0 0],0.0
BTT4_sc016,"[15, 0, 0]",739.947078,0.3175065570541462,[0.01155061 0.02216268 0.03196272],[1299    0    0],0.0
BTT4_sc017,"[31, 2, 0]",862.853695,0.301755793501404,[0.00850232 0.01656167 0.02421521],[2319  802    0],1.551136925266137e-14
BTT4_sc018,"[36, 2, 0]",866.914802,0.3268827857270468,[0.01264939 0.02442011 0.03540342],[2146  445    0],7.771561172376096e-15
BTT4_sc025,"[2, 0, 0]",483.317629,0.34150211841220707,[0.01682247 0.03229514 0.04658796],[119   0   0],9.08377713763714e-17
BTT4_sc026,"[1, 0, 0]",122.71829,0.362348699459181,[0.01773087 0.03390941 0.04873968],[56  0  0],1.4804563406763177e-16
BTT4_sc027,"[13, 0, 0]",1326.101264,0.3454512121473557,[0.01358553 0.02610632 0.03769274],[957   0   0],4.608927064773004e-15
BTT4_sc028,"[65, 13, 0]",841.829517,0.3208435128070152,[0.02349388 0.0444731  0.06333062],[1450  988    0],2.1316282072803006e-14
BTT4_sc029,"[64, 10, 3]",935.868417,0.3380609580683205,[0.03036651 0.0566741  0.07967805],[1577  210  216],2.2473722312241752e-14
BTT4_sc030,"[3, 0, 0]",331.175971,0.36586353647282216,[0.02048381 0.03899425 0.05582068],[146   0   0],6.447142137508377e-16
BTT4_sc031,"[29, 2, 0]",627.344934,0.3408709555561412,[0.01207514 0.02330742 0.03379362],[1626  488    0],9.565974336450906e-15
BTT4_sc032,"[22, 0, 0]",1056.440835,0.3760140932965833,[0.0219206  0.04161905 0.05943196],[1004    0    0],0.0
