cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH4_sc001,"[2, 0, 0]",166.01888,0.40765374805158,[0.03117556 0.05823711 0.08195423],[64  0  0],3.6852572981775107e-16
BTH4_sc002,"[228, 5, 1]",1026.945079,0.4115836093907533,[0.0281398  0.05297369 0.07505161],[7689  107  159],7.410312467902489e-14
BTH4_sc003,"[198, 5, 0]",996.55177,0.38600149159175295,[0.02475975 0.04687922 0.06676866],[7341  453    0],1.021405182655144e-13
BTH4_sc004,"[212, 9, 1]",975.044896,0.4111107605669351,[0.02705835 0.05090337 0.07208013],[6945  442  160],1.462790776469148e-13
BTH4_sc005,"[40, 0, 0]",1956.572968,0.33954908993267996,[0.02175662 0.04191305 0.06062366],[1839    0    0],5.811167187845623e-15
BTH4_sc006,"[167, 1, 0]",992.100829,0.40053103928582734,[0.02584912 0.04888249 0.06954446],[6331   89    0],2.3314683517128287e-14
BTH4_sc007,"[217, 1, 0]",1018.588354,0.39023834533040874,[0.02515262 0.04770539 0.06804448],[8490   93    0],7.755181650718351e-13
BTH4_sc008,"[223, 6, 0]",978.815197,0.38722373491432516,[0.02698021 0.05099862 0.07250608],[7568  486    0],6.171560101814519e-13
BTH4_sc009,"[297, 30, 2]",1184.13411,0.3656460893284399,[0.03467479 0.06428408 0.08984451],[7021 1150  129],2.3364326363345898e-14
BTH4_sc010,"[183, 8, 0]",1078.872416,0.39799073874821667,[0.02551706 0.04831319 0.06880411],[6102  730    0],2.157934899998288e-13
BTH4_sc011,"[186, 7, 0]",1104.563567,0.4112704066627141,[0.02300843 0.04349296 0.06186701],[7031  718    0],1.7053025658242404e-13
BTH4_sc012,"[0, 0, 0]",0.0,0.41975191142412993,[0.03139716 0.05849768 0.0821272 ],[0 0 0],0.0
BTH4_sc013,"[210, 2, 0]",945.979339,0.41505081434448554,[0.02685485 0.05062629 0.07181782],[7574  170    0],2.912245033417488e-13
BTH4_sc014,"[109, 6, 0]",912.779648,0.4067066532903584,[0.01849261 0.03534168 0.05077555],[4438  932    0],1.577766953390701e-13
BTH4_sc015,"[97, 3, 0]",830.957716,0.41067127906467576,[0.01737146 0.03321095 0.04773285],[4789  506    0],4.3804930812896135e-13
BTH4_sc016,"[231, 6, 0]",1054.253649,0.41990010802184524,[0.02778795 0.05223081 0.0739066 ],[7633  477    0],3.552713678800501e-14
BTH4_sc019,"[55, 0, 0]",718.339693,0.40835548585744613,[0.01013283 0.01956933 0.02838426],[5428    0    0],2.757643666874388e-15
BTH4_sc020,"[170, 3, 0]",976.24796,0.39820358116755555,[0.02534069 0.04792266 0.06817607],[6316  270    0],1.6762823581954336e-13
BTH4_sc021,"[185, 5, 0]",978.815197,0.36408166736900704,[0.02367696 0.04502864 0.06438335],[7115  479    0],2.6102870655860245e-13
BTH4_sc022,"[158, 5, 1]",1016.016698,0.36292166428248296,[0.02241876 0.04274695 0.0612699 ],[6493  107  226],7.107933591023213e-14
BTH4_sc023,"[176, 9, 0]",943.158521,0.3664200684076314,[0.0220215  0.04192329 0.06001157],[6588  952    0],2.868580456516645e-13
BTH4_sc024,"[168, 6, 0]",976.24796,0.38207392991723366,[0.02492519 0.04731577 0.06753069],[5920  559    0],1.25519440721643e-13
BTH4_sc025,"[79, 0, 0]",1024.216036,0.3095830764788963,[0.01013911 0.01974553 0.02886349],[7792    0    0],0.0
BTH4_sc026,"[143, 4, 0]",931.337817,0.3362612496785806,[0.01628822 0.03137823 0.04540301],[7725  675    0],1.2434497875801753e-14
BTH4_sc027,"[73, 0, 0]",989.567993,0.32895366411228155,[0.01078142 0.02096568 0.03060654],[6771    0    0],2.7395309871226858e-14
BTH4_sc028,"[0, 0, 0]",13.31693,0.31310939583866,[0.015363   0.02964904 0.04297576],[0 0 0],0.0
BTH4_sc029,"[109, 5, 0]",1036.390732,0.3568092159333735,[0.01326961 0.02566739 0.03728642],[6182 1245    0],6.031771294470064e-14
BTH4_sc030,"[111, 2, 0]",993.838664,0.3461948449104412,[0.01014793 0.01973443 0.02880747],[9685  746    0],1.7763568394002505e-14
BTH4_sc031,"[123, 1, 0]",978.815197,0.3676923076923077,[0.01632424 0.03145375 0.04551894],[7233  189    0],1.1236861156120877e-13
BTH4_sc032,"[152, 1, 0]",1013.449461,0.3601930397424601,[0.01570542 0.03029231 0.0438789 ],[9363  196    0],3.441691376337985e-14
BTH4_sc033,"[63, 1, 0]",945.445622,0.31962416927660225,[0.01065108 0.02071199 0.03023447],[5382  322    0],7.444291678311382e-15
BTH4_sc034,"[108, 1, 0]",1105.620735,0.407872300420781,[0.01580832 0.03042134 0.04397973],[6483  214    0],6.671344161621954e-13
BTH4_sc035,"[135, 3, 0]",1018.588354,0.3679320606808449,[0.01573056 0.03029695 0.04383346],[7654  581    0],1.7188107173355142e-13
BTH4_sc038,"[122, 0, 0]",1078.872416,0.372727335644928,[0.01362265 0.02633111 0.0382217 ],[8956    0    0],3.9687311500610535e-14
BTH4_sc039,"[91, 0, 0]",978.815197,0.37843561622009186,[0.01405549 0.02712126 0.03930483],[6474    0    0],7.659447334648714e-14
BTH4_sc041,"[80, 1, 0]",1019.355661,0.35829509550196087,[0.01139634 0.02210779 0.0321985 ],[6489  319    0],1.9103902800985842e-14
BTH4_sc042,"[151, 0, 0]",1016.016698,0.3499540495322478,[0.01488128 0.02877472 0.04177869],[10147     0     0],1.8435153313548743e-14
BTH4_sc043,"[117, 0, 0]",1018.588354,0.39334990758337024,[0.01514027 0.02914772 0.04215693],[7728    0    0],3.4395493280963654e-14
BTH4_sc044,"[118, 1, 0]",1103.381559,0.3947640331351444,[0.01679615 0.03224103 0.04649981],[6736  182    0],1.2456702336294256e-13
BTH4_sc045,"[115, 3, 0]",1121.429696,0.39178501638688434,[0.01274998 0.02467943 0.03587469],[7531  891    0],7.515353989983332e-13
BTH4_sc047,"[98, 2, 0]",1011.703234,0.3497035900213656,[0.01165624 0.02260244 0.0329097 ],[7422  597    0],6.963320226549634e-14
BTH4_sc048,"[133, 4, 0]",965.964803,0.4173584584546727,[0.02197672 0.04183921 0.05987704],[5284  499    0],4.3520742565306136e-14
BTH4_sc049,"[237, 9, 0]",981.386853,0.35741692589769475,[0.03375116 0.06361343 0.09014534],[6340  504    0],5.684341886080802e-14
BTH4_sc051,"[518, 32, 1]",1521.885044,0.3827813226384368,[0.04800216 0.08795017 0.12153664],[9753  882   43],3.313095994036057e-13
BTH4_sc053,"[265, 8, 0]",1029.264266,0.37930393760935655,[0.0366978  0.06873284 0.09685038],[6687  402    0],7.993605777301127e-14
BTH4_sc054,"[0, 0, 0]",0.0,0.3504866316142745,[0.04419559 0.08166938 0.11369159],[0 0 0],0.0
BTH4_sc055,"[255, 4, 1]",1018.588354,0.3479446867178301,[0.02926226 0.05551583 0.07915461],[8479    3  148],1.6001345230883326e-13
BTH4_sc056,"[302, 9, 0]",1018.588354,0.3723815550732448,[0.03739359 0.07005023 0.09871455],[7503  435    0],5.728578676879116e-14
BTH4_sc057,"[7, 0, 0]",410.903533,0.3732700101101926,[0.03022399 0.05652592 0.07958709],[232   0   0],0.0
BTH4_sc058,"[12, 0, 0]",163.451643,0.3623424369747899,[0.03935311 0.07312526 0.10233156],[305   0   0],1.7763568394002505e-15
BTH4_sc059,"[220, 10, 1]",957.783663,0.3797625964970532,[0.03570353 0.06688501 0.09427377],[5557  348   99],1.9087378382201624e-13
BTH4_sc061,"[344, 12, 1]",1018.588354,0.3824952978697305,[0.03676291 0.06892539 0.09720357],[8625  435  102],5.471681098328208e-13
BTH4_sc062,"[284, 5, 0]",981.386853,0.3750236746059778,[0.03604865 0.0676285  0.09544131],[7533  258    0],4.147846466099626e-14
BTH4_sc063,"[393, 6, 0]",996.468525,0.40420214658689374,[0.03675241 0.06871585 0.09667883],[10263   317     0],1.0921705795271597e-13
