cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH5_sc002,"[63, 15, 1]",1227.004948,0.30365554690964464,[0.02792847 0.05259881 0.07446418],[1313  672   93],1.0016968397556836e-13
BTH5_sc004,"[48, 5, 1]",848.840125,0.3662137729170716,[0.03114829 0.05806115 0.08145427],[1277  116   92],2.4791804668719962e-14
BTH5_sc005,"[49, 14, 0]",1028.711591,0.33856303686867195,[0.02944991 0.05513123 0.07763682],[722 757   0],1.432144669219779e-14
BTH5_sc006,"[47, 7, 1]",592.485195,0.31996744552061734,[0.03301222 0.061136   0.08525515],[1152  202   54],2.7954921931320234e-14
BTH5_sc011,"[73, 4, 1]",951.280323,0.37676007442997195,[0.04042813 0.07359134 0.10106361],[1689   71   45],9.739636741317752e-15
BTH5_sc012,"[64, 7, 0]",900.111308,0.41078382079205805,[0.03865054 0.07101557 0.09829024],[1308  288    0],3.552713678800501e-15
BTH5_sc015,"[61, 7, 0]",862.953409,0.3724371378961584,[0.03424712 0.06336602 0.08828758],[1408  312    0],2.5221462136709233e-14
BTH5_sc016,"[61, 10, 2]",883.874717,0.3571474252918948,[0.03275924 0.06095093 0.08534848],[1396  223  160],3.5817384705135446e-14
BTH5_sc018,"[67, 11, 0]",1105.27762,0.3568992583770909,[0.0300085  0.05608116 0.0788511 ],[1465  607    0],2.0097183471152322e-14
BTH5_sc020,"[51, 5, 0]",1394.525015,0.32812835129248497,[0.03205802 0.0595072  0.08317623],[1352  213    0],7.32410687763558e-15
BTH5_sc021,"[74, 15, 1]",932.170944,0.3931264736825599,[0.03499667 0.06467104 0.09001441],[1325  565   79],2.556118238167599e-14
BTH5_sc024,"[23, 3, 0]",413.40858,0.40696915920594995,[0.03799956 0.06988055 0.0968138 ],[454 125   0],1.6506522438545787e-14
