cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH6_sc001,"[106, 4, 0]",748.69851,0.4567107692932081,[0.02494638 0.04679416 0.06606784],[3693  382    0],4.618527782440651e-14
BTH6_sc002,"[109, 4, 0]",1087.916953,0.4682726578411405,[0.01409939 0.02701235 0.03890172],[6040 1031    0],1.3543170852327502e-13
BTH6_sc003,"[124, 1, 0]",719.15269,0.4669677168376064,[0.02547169 0.04771774 0.0672939 ],[4731   94    0],1.2027400956545942e-13
BTH6_sc004,"[96, 3, 0]",636.228917,0.43410660980810234,[0.02679487 0.0501699  0.07070171],[3239  243    0],6.82898023817884e-14
BTH6_sc005,"[109, 3, 0]",629.101788,0.4850269746731704,[0.02907218 0.05403367 0.07567053],[3418  234    0],2.673771110915334e-14
BTH6_sc006,"[52, 2, 0]",577.89001,0.5161046450297128,[0.01561877 0.02978473 0.04272515],[2544  479    0],1.3766765505351941e-14
BTH6_sc007,"[92, 1, 0]",1203.51679,0.4528097494922139,[0.01108057 0.02130223 0.03077937],[7738  341    0],5.1514348342607263e-14
BTH6_sc008,"[119, 3, 0]",911.422593,0.49100437721466217,[0.02178794 0.04111276 0.05839512],[4852  396    0],2.4424906541753444e-14
BTH6_sc009,"[115, 0, 0]",818.326708,0.4166418178234435,[0.02169135 0.04102561 0.05836592],[5302    0    0],0.0
BTH6_sc010,"[84, 3, 0]",833.079352,0.5352761205445923,[0.01876602 0.03540323 0.05030116],[3664  515    0],2.708944180085382e-14
BTH6_sc011,"[19, 0, 0]",858.829923,0.3782527139208174,[0.00506223 0.00992297 0.01459815],[3753    0    0],0.0
BTH6_sc012,"[13, 0, 0]",1069.129108,0.30997756075977373,[0.00290703 0.00572788 0.00846788],[4472    0    0],1.7763568394002505e-15
BTH6_sc013,"[104, 2, 0]",560.347498,0.4855837227205185,[0.02906159 0.05392325 0.07542299],[3364  153    0],3.952393967665557e-14
BTH6_sc014,"[106, 2, 0]",708.459931,0.4653814958706943,[0.0246059  0.04617266 0.06522477],[4015  200    0],5.0436369072096764e-14
BTH6_sc015,"[93, 2, 0]",575.119766,0.39182814319410025,[0.019885   0.03772803 0.05383832],[4325  239    0],5.026794036662547e-14
BTH6_sc016,"[178, 3, 0]",758.207303,0.5146958070704303,[0.03299872 0.0607471  0.08434278],[5121  198    0],9.281464485866309e-14
BTH6_sc017,"[90, 7, 0]",608.329174,0.4924857600150638,[0.02102139 0.03968621 0.05640186],[2782  970    0],1.8977861687512447e-13
BTH6_sc019,"[123, 3, 0]",644.819007,0.5133500125756192,[0.03042121 0.05633884 0.07867048],[3716  230    0],9.828828953930786e-14
BTH6_sc020,"[134, 5, 0]",1256.542439,0.48596063060064837,[0.02258347 0.04228607 0.05964425],[5112  557    0],9.066612903274746e-14
BTH6_sc022,"[223, 4, 0]",1116.115677,0.4507903185971845,[0.02350315 0.04415627 0.06245244],[8891  408    0],1.3510767050371773e-14
BTH6_sc023,"[167, 4, 0]",783.295236,0.5169657199655174,[0.03001555 0.05544088 0.07724708],[5136  304    0],4.408711709646717e-14
BTH6_sc024,"[117, 8, 0]",728.456993,0.4806817370825007,[0.02861237 0.05307455 0.0742458 ],[3237  610    0],3.197442310920451e-14
