cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH3_sc001,"[3, 0]",156.555455,0.3941883836983643,[0.01478736 0.02797521],[203   0],1.2963599526351552e-15
BTH3_sc002,"[0, 0]",82.655816,0.34261639856506865,[0.01488972 0.02824248],[0 0],0.0
BTH3_sc003,"[0, 0]",82.251153,0.46684092283763934,[0.02059442 0.03861312],[0 0],0.0
BTH3_sc006,"[1, 0]",82.655816,0.4559215734499535,[0.01912093 0.03604257],[52  0],1.1102230246251565e-16
BTH3_sc007,"[0, 0]",8.18114,0.4483324126501864,[0.03728616 0.06593023],[0 0],0.0
BTH3_sc008,"[3, 0]",158.195432,0.4103602084036133,[0.01895131 0.03570388],[158   0],0.0
BTH3_sc009,"[0, 0]",8.18114,0.46847978992778766,[0.0379363  0.06702138],[0 0],0.0
BTH3_sc011,"[3, 0]",288.264696,0.4943482855372955,[0.04053224 0.07086453],[74  0],0.0
BTH3_sc013,"[2, 0]",303.479655,0.4547359337119204,[0.02150168 0.04019417],[93  0],7.1371004818536315e-16
BTH3_sc014,"[18, 1]",279.585781,0.47251595590368434,[0.02161489 0.04031458],[681 106],6.778727589240029e-15
BTH3_sc015,"[3, 0]",235.809166,0.4583430218610093,[0.02078294 0.03878084],[144   0],2.1757410136089183e-15
BTH3_sc017,"[2, 1]",162.478651,0.4894233102197704,[0.02469665 0.04557655],[ 0 62],0.285996132920323
BTH3_sc018,"[1, 0]",82.655816,0.4909435683095426,[0.02438    0.04513456],[41  0],0.0
BTH3_sc019,"[0, 0]",82.655816,0.3898166565286024,[0.01723558 0.0326725 ],[0 0],0.0
BTH3_sc020,"[6, 0]",252.314702,0.3751546175209852,[0.01404251 0.02692401],[427   0],4.28754715281779e-15
BTH3_sc021,"[4, 0]",261.761417,0.46480986507526606,[0.01711486 0.03243568],[234   0],4.440892098500626e-16
BTH3_sc022,"[5, 0]",281.700389,0.4851308485329104,[0.02520051 0.04641513],[198   0],0.0
BTH3_sc023,"[0, 0]",156.555455,0.3611647290097046,[0.01094399 0.02113261],[0 0],0.0
