cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE5_sc001,"[0, 0]",0.0,0.3698372202318101,[0.019453   0.03626399],[0 0],0.0
BTE5_sc003,"[18, 2]",496.141126,0.3702336559394736,[0.0211204  0.03917134],[672 148],4.884981308350689e-15
BTE5_sc004,"[0, 0]",10.247111,0.38782385540069225,[0.02194203 0.04072682],[0 0],0.0
BTE5_sc005,"[12, 0]",434.871567,0.34015063650210303,[0.01889703 0.03538292],[635   0],0.0
BTE5_sc007,"[12, 1]",534.898695,0.39422982168440895,[0.02344892 0.04328245],[429  68],6.252832847199451e-15
BTE5_sc008,"[13, 5]",478.107921,0.45810697052799665,[0.02360403 0.04292185],[132 347],8.881784197001252e-16
BTE5_sc009,"[18, 0]",652.696581,0.40101453290083133,[0.02121267 0.03926259],[849   0],3.831095097243248e-15
BTE5_sc010,"[3, 0]",147.268796,0.41711429403741285,[0.02391716 0.04401844],[125   0],0.0
BTE5_sc011,"[13, 0]",437.645993,0.3416546679151026,[0.01786739 0.03355062],[728   0],0.0
BTE5_sc012,"[14, 0]",453.190505,0.3646182676038401,[0.01910067 0.03566077],[733   0],3.781529675254764e-15
BTE5_sc014,"[8, 1]",404.080889,0.3766567616564901,[0.02167398 0.04019192],[279  74],1.6011864169946884e-15
BTE5_sc015,"[0, 0]",36.134351,0.3413735280791813,[0.01276226 0.02415562],[0 0],0.0
BTE5_sc016,"[4, 0]",486.701075,0.34133142527665666,[0.0090141  0.01723419],[444   0],1.4111910153356244e-15
BTE5_sc017,"[16, 0]",542.701666,0.41083369649603313,[0.021753   0.04031892],[736   0],4.989864210383112e-15
BTE5_sc020,"[10, 1]",678.26167,0.3879444726283263,[0.01386889 0.02618624],[500 155],6.0402662910232525e-15
BTE5_sc021,"[7, 1]",453.026575,0.3295515216230646,[0.01549204 0.02924202],[303 113],9.155133597044475e-16
BTE5_sc023,"[15, 0]",504.979371,0.37488209855670834,[0.01391934 0.02626433],[1078    0],7.758923945336703e-16
