cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT3_sc355,"[56, 2]",1488.227658,0.2766553383113708,[0.00987554 0.01895384],[5100  403],3.375077994860476e-14
BTT3_sc356,"[59, 4]",1381.846346,0.3579723882134762,[0.01796903 0.03345375],[2853  351],4.440892098500626e-16
BTT3_sc357,"[40, 2]",1397.334453,0.29061433648589613,[0.01015752 0.0194148 ],[3413  378],1.2442425513123379e-14
BTT3_sc358,"[26, 5]",1345.571548,0.2667060219774814,[0.00894399 0.01716424],[1426 1063],7.588599744428075e-15
BTT3_sc359,"[32, 0]",1386.663275,0.3027533224920092,[0.00844611 0.0161648 ],[3789    0],3.708839648875535e-15
BTT3_sc360,"[41, 2]",1355.843753,0.29061542556505093,[0.01079149 0.02057562],[3341  338],8.43769498715119e-15
BTT3_sc361,"[53, 7]",1427.679971,0.33351280514440707,[0.01356972 0.02569685],[2583  971],1.1374233532693354e-14
BTT3_sc363,"[41, 3]",1351.663475,0.30651812971988646,[0.01073691 0.02041941],[3119  515],1.5888218580782548e-14
BTT3_sc364,"[38, 4]",1338.358549,0.2851393673661134,[0.01090051 0.02082393],[2553  681],7.32410687763558e-15
BTT3_sc365,"[53, 4]",1230.180103,0.33202589533584453,[0.01171426 0.0221851 ],[3653  640],1.509903313490213e-14
BTT3_sc366,"[35, 0]",1369.574698,0.3185477012219546,[0.01145588 0.02172685],[3055    0],1.4221284395179797e-15
BTT3_sc367,"[42, 2]",1374.381978,0.3341307041031292,[0.01151727 0.02182933],[3189  333],3.9968028886505635e-15
BTT3_sc369,"[34, 3]",1391.150963,0.3134703239035457,[0.01027149 0.01955191],[2531  563],4.440892098500626e-16
BTT3_sc370,"[0, 0]",0.0,0.38827424823699835,[0.03076942 0.05576185],[0 0],0.0
BTT3_sc371,"[46, 2]",1315.379227,0.33380737270648597,[0.01168662 0.02212863],[3498  322],1.1374233532693354e-14
BTT3_sc372,"[60, 5]",1345.968859,0.3652179992309728,[0.01560428 0.02930205],[3065  586],7.588599744428075e-15
BTT3_sc373,"[47, 1]",1272.206432,0.3606387539296942,[0.01382746 0.02601399],[3219  134],3.552713678800501e-15
BTT3_sc374,"[80, 5]",1268.160636,0.3927857736779967,[0.01703881 0.03164582],[4055  502],3.552713678800501e-14
BTT3_sc375,"[30, 1]",1369.824704,0.3039602729753245,[0.01010811 0.01923769],[2718  183],5.329070518200751e-15
BTT3_sc376,"[43, 6]",1219.292091,0.3379651175675376,[0.01294532 0.02444244],[2194  842],1.1546319456101628e-14
BTT3_sc377,"[70, 5]",1425.675506,0.350228999106345,[0.01465824 0.02760374],[3950  620],1.687538997430238e-14
BTT3_sc378,"[57, 5]",1335.007439,0.35005262234695667,[0.01599393 0.03007775],[2832  555],7.105427357601002e-15
BTT3_sc379,"[21, 2]",1330.647274,0.29305533483774593,[0.00935781 0.01789328],[1659  418],1.4217791915866692e-14
BTT3_sc380,"[53, 6]",1379.414947,0.290800326043408,[0.01279135 0.02429348],[3109  792],1.7763568394002505e-15
BTT3_sc381,"[54, 1]",1347.253242,0.3568087074943083,[0.01366077 0.02571203],[3772  135],2.4479599487739893e-14
BTT3_sc382,"[55, 5]",1401.249379,0.34957649810848673,[0.01579974 0.02962334],[2793  536],7.993605777301127e-15
BTT3_sc383,"[37, 2]",1312.489023,0.3322770767969847,[0.01317291 0.02480535],[2474  259],3.9968028886505635e-15
BTT3_sc384,"[60, 8]",1335.962918,0.3508168491305085,[0.01569086 0.02948918],[2644  899],1.7495085916501026e-14
BTT3_sc385,"[63, 4]",1316.794715,0.3610074673335293,[0.01467972 0.02759392],[3626  499],1.3322676295501878e-14
BTT3_sc386,"[51, 4]",1395.307098,0.34827092560282735,[0.01527896 0.02874734],[2723  466],3.552713678800501e-15
BTT3_sc387,"[40, 2]",1364.716017,0.31877159072215827,[0.01228401 0.02324764],[2876  287],5.329070518200751e-15
BTT3_sc388,"[55, 2]",1377.121531,0.33287824808789457,[0.01335091 0.02523415],[3755  272],1.3322676295501878e-14
BTT3_sc389,"[49, 3]",1325.069718,0.3752465555998249,[0.01481683 0.02763434],[2863  347],1.790180836524724e-14
BTT3_sc390,"[56, 3]",1253.525849,0.38519557470195076,[0.01580949 0.0294891 ],[3105  336],2.1760371282653068e-14
