cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE2_sc002,"[44, 0]",2527.318337,0.4428971894568225,[0.01310233 0.0247665 ],[3358    0],4.159057311176376e-14
BTE2_sc009,"[19, 0]",3036.302756,0.3404856804492608,[0.01444244 0.02769004],[1316    0],3.552713678800501e-15
BTE2_sc010,"[18, 0]",3036.302756,0.367596076247201,[0.017108   0.03256358],[1052    0],0.0
BTE2_sc011,"[18, 0]",2929.155424,0.4226020892687559,[0.0155977  0.02965584],[1154    0],5.7909665648242806e-15
BTE2_sc012,"[42, 1]",3036.302756,0.38457252712267037,[0.02920056 0.05392331],[1374   53],1.3655743202889425e-14
BTE2_sc013,"[20, 1]",3036.302756,0.3847395988818628,[0.01498821 0.02860885],[1069  174],6.221212756561689e-15
BTE2_sc014,"[19, 1]",3002.937511,0.3903721340601167,[0.01708805 0.03252656],[891 147],8.881784197001252e-16
BTE2_sc015,"[17, 0]",2985.308349,0.3969027237354086,[0.01349415 0.0258053 ],[1260    0],3.552713678800501e-15
BTE2_sc017,"[30, 0]",3025.964581,0.4383283992777034,[0.01876126 0.03543265],[1599    0],3.3859499425819778e-15
BTE2_sc018,"[31, 0]",3036.302756,0.48711528224136913,[0.02524268 0.04692589],[1228    0],3.552713678800501e-15
BTE2_sc019,"[20, 0]",2442.306434,0.35991578794533474,[0.0111356  0.02140169],[1796    0],0.0
BTE2_sc020,"[10, 0]",2356.763631,0.38972556589514323,[0.01165658 0.02234575],[858   0],0.0
BTE2_sc021,"[8, 0]",2802.966715,0.4063201352137652,[0.01555011 0.02958639],[514   0],1.0125452694867489e-15
BTE2_sc022,"[12, 0]",2979.946368,0.29646192093136065,[0.01054531 0.02043225],[1138    0],5.1610853424688574e-15
BTE2_sc023,"[30, 0]",2529.893503,0.37067600633306147,[0.01303309 0.02503245],[2302    0],0.0
BTE2_sc024,"[21, 0]",2974.698656,0.38224184226095664,[0.01342166 0.02567737],[1565    0],0.0
BTE2_sc025,"[25, 0]",3036.302756,0.45623021875357495,[0.01901338 0.03582065],[1315    0],3.552713678800501e-15
BTE2_sc027,"[7, 0]",2168.92449,0.42732154334169553,[0.01183369 0.02258129],[592   0],1.817678570101145e-15
BTE2_sc107,"[45, 0]",3036.302756,0.5700246724235655,[0.03425281 0.06225202],[1314    0],1.9198367178979296e-14
BTE2_sc108,"[80, 1]",2527.318337,0.541202389526755,[0.03361381 0.06133022],[2295   63],4.241051954068098e-14
BTE2_sc111,"[71, 0]",2502.169692,0.5327533565585,[0.028918   0.05310298],[2455    0],0.0
