cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT4_sc001,"[4, 0]",92.353968,0.37400678551218214,[0.04402689 0.08000365],[91  0],0.0
BTT4_sc002,"[0, 0]",0.0,0.232900947619491,[0.01578268 0.03039121],[0 0],0.0
BTT4_sc003,"[18, 1]",741.392235,0.3217724824547087,[0.01100203 0.02118323],[1277  234],1.4432899320127035e-15
BTT4_sc004,"[5, 1]",415.51371,0.2849772260066911,[0.01223896 0.0236111 ],[120 192],1.9984014443252818e-15
BTT4_sc015,"[0, 0]",0.0,0.3177413757818965,[0.01714639 0.03264025],[0 0],0.0
BTT4_sc016,"[6, 0]",222.553885,0.3175065570541462,[0.01161156 0.02220244],[517   0],3.200190417720351e-15
BTT4_sc017,"[25, 0]",762.57759,0.301755793501404,[0.00871401 0.01684156],[2869    0],7.504470069338543e-16
BTT4_sc018,"[17, 0]",813.990309,0.3268827857270468,[0.01163223 0.02229634],[1461    0],0.0
BTT4_sc025,"[0, 0]",0.0,0.34150211841220707,[0.0208239  0.03935903],[0 0],0.0
BTT4_sc026,"[0, 0]",0.0,0.362348699459181,[0.02270173 0.04261123],[0 0],0.0
BTT4_sc027,"[3, 0]",240.685503,0.3454512121473557,[0.01604342 0.03040797],[187   0],0.0
BTT4_sc028,"[32, 8]",886.238166,0.3208435128070152,[0.01915455 0.03631586],[634 767],1.7763568394002505e-15
BTT4_sc029,"[44, 7]",778.719136,0.3380609580683205,[0.0250646 0.0469697],[1190  451],1.2080532582046505e-14
BTT4_sc030,"[0, 0]",0.0,0.36586353647282216,[0.02595459 0.04859372],[0 0],0.0
BTT4_sc031,"[26, 1]",789.814367,0.3408709555561412,[0.01147809 0.02198763],[1946  212],6.778727589240029e-15
BTT4_sc032,"[0, 0]",0.0,0.3760140932965833,[0.02598272 0.04851801],[0 0],0.0
BTT4_sc033,"[7, 2]",345.420388,0.32303013956078375,[0.02526157 0.04742548],[123 124],2.886579864025407e-15
BTT4_sc034,"[0, 0]",0.0,0.28114203945351096,[0.01973756 0.03767799],[0 0],0.0
BTT4_sc035,"[12, 0]",771.391965,0.27679729637468425,[0.00439241 0.00857067],[2732    0],1.7763568394002505e-15
BTT4_sc036,"[1, 0]",73.811613,0.3594615993665875,[0.024291   0.04562997],[41  0],4.8464227188684e-16
BTT4_sc042,"[0, 0]",167.753819,0.3519605688632154,[0.0109744  0.02084717],[0 0],0.0
BTT4_sc044,"[1, 0]",301.329207,0.4279983077304623,[0.01371024 0.02581806],[73  0],0.0
BTT4_sc045,"[0, 0]",0.0,0.3712616932816782,[0.02973982 0.05536489],[0 0],0.0
BTT4_sc046,"[9, 0]",438.309055,0.34383647852961713,[0.01407193 0.02685399],[640   0],0.0
BTT4_sc047,"[15, 1]",792.97477,0.3561290189866908,[0.00998874 0.01913549],[1109  257],6.252832847199451e-15
BTT4_sc048,"[0, 0]",0.0,0.3322204771801793,[0.02983213 0.05567752],[0 0],0.0
