cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH7_sc003,"[10, 0]",329.565363,0.42721815794410056,[0.01893436 0.03559707],[528   0],6.179954224936029e-15
BTH7_sc004,"[11, 1]",300.949186,0.44080564586472126,[0.01910305 0.0356498 ],[422 111],4.47545209131181e-15
BTH7_sc005,"[1, 0]",157.141685,0.4324870201618173,[0.00975477 0.01858677],[103   0],0.0
BTH7_sc009,"[0, 0]",0.0,0.39448407996571455,[0.02694984 0.04880108],[0 0],0.0
BTH7_sc010,"[8, 0]",303.040548,0.39926912927202207,[0.01599033 0.03019179],[500   0],0.0
BTH7_sc012,"[0, 0]",0.0,0.4092553234150058,[0.02084348 0.03847898],[0 0],0.0
BTH7_sc013,"[14, 0]",350.518505,0.46273095543918585,[0.02066563 0.03845211],[677   0],1.8577031242382045e-15
BTH7_sc016,"[10, 0]",350.770154,0.3710681389854803,[0.01200719 0.02289995],[833   0],2.0958916690124104e-15
BTH7_sc017,"[4, 0]",220.703702,0.36866384346780673,[0.01613172 0.03014226],[248   0],0.0
BTH7_sc018,"[2, 0]",320.622696,0.30920784699436754,[0.00886357 0.01722462],[226   0],0.0
BTH7_sc019,"[9, 0]",301.314193,0.3479302988902471,[0.0117798  0.02262278],[764   0],1.0114123705292071e-15
BTH7_sc021,"[22, 5]",931.075931,0.35413992540130773,[0.01306343 0.02480853],[517 816],3.972054645195637e-15
BTH7_sc022,"[1, 0]",46.59538,0.4181946443505123,[0.02374926 0.04327989],[42  0],0.0
BTH7_sc024,"[6, 2]",459.719751,0.37560917361354695,[0.00836288 0.01633454],[  0 420],1.298074811163241
