cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE6_sc001,"[3, 0]",443.846468,0.3843097828730805,[0.00344411 0.00655992],[871   0],4.440892098500626e-16
BTE6_sc002,"[8, 4]",836.37378,0.4284189251340734,[0.01370656 0.02577124],[  0 427],1.492241940921498
BTE6_sc003,"[10, 1]",812.607238,0.47655723374923353,[0.01498941 0.02799617],[439 158],1.4432899320127035e-15
BTE6_sc004,"[8, 0]",793.880722,0.4570484012603957,[0.01476121 0.02761144],[542   0],0.0
BTE6_sc005,"[9, 3]",884.056637,0.4858089734874235,[0.01603225 0.02974567],[  0 401],0.10604557478908735
BTE6_sc006,"[9, 0]",886.984596,0.47897610796002976,[0.01390603 0.02597875],[647   0],4.654423470369673e-15
BTE6_sc007,"[15, 3]",827.895939,0.4912757995270565,[0.0169005 0.0313293],[332 395],3.1086244689504383e-15
BTE6_sc009,"[12, 3]",800.0989,0.5015587757424803,[0.01655204 0.03070432],[130 418],6.661338147750939e-15
BTE6_sc010,"[13, 2]",794.509037,0.46342395110460305,[0.01484501 0.02772578],[437 307],6.0402662910232525e-15
BTE6_sc011,"[15, 2]",1057.104862,0.5283000785847086,[0.01859957 0.03416696],[479 237],6.89411847443645e-15
BTE6_sc014,"[15, 5]",812.901136,0.4913825347815564,[0.01754153 0.03249531],[  0 613],0.13876523662320744
BTE6_sc015,"[14, 4]",793.880722,0.44495102300080236,[0.0148764  0.02774737],[145 571],6.4047456679787536e-15
BTE6_sc016,"[12, 2]",812.395869,0.44602087858707506,[0.01291832 0.02431528],[374 377],7.971988878370802e-15
BTE6_sc017,"[10, 2]",797.401966,0.39188425826902934,[0.00983405 0.01871804],[244 513],1.0658141036401503e-14
BTE6_sc018,"[14, 0]",825.722069,0.4698117605921091,[0.01353409 0.02532489],[1034    0],1.7763568394002505e-15
BTE6_sc019,"[13, 1]",840.34908,0.4407531213393903,[0.01088991 0.02055147],[851 230],1.0148677349187842e-14
BTE6_sc020,"[9, 0]",715.793127,0.42817705346545215,[0.01199934 0.02269183],[750   0],1.7763568394002505e-15
BTE6_sc022,"[3, 0]",934.079105,0.3925953902374293,[0.00548926 0.01053796],[547   0],4.891478632189976e-16
BTE6_sc023,"[2, 0]",830.63425,0.3799814480984301,[0.0031458  0.00608002],[636   0],9.229463647732912e-16
BTE6_sc024,"[3, 0]",657.888965,0.4675027308629527,[0.00634739 0.01209089],[473   0],4.440892098500626e-16
