cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE7_sc301,"[11, 0]",1331.222562,0.33188464097869447,[0.02646052 0.04981916],[416   0],3.965082308455494e-15
BTE7_sc304,"[16, 0]",1084.443662,0.32221014990487845,[0.03252389 0.0602305 ],[492   0],3.552713678800501e-15
BTE7_sc305,"[10, 0]",1451.996728,0.35458372033278657,[0.02791461 0.05237944],[358   0],0.0
BTE7_sc306,"[11, 3]",1386.695414,0.39407561007856046,[0.03364725 0.06229028],[144 147],1.7763568394002505e-15
BTE7_sc307,"[4, 0]",1500.211479,0.3575844299168561,[0.02385276 0.04510849],[168   0],0.0
BTE7_sc308,"[37, 0]",1091.037596,0.42879757243024463,[0.0415888  0.07527155],[890   0],6.58687903888929e-15
BTE7_sc312,"[8, 0]",1438.161507,0.25570866141732285,[0.01903997 0.03643709],[420   0],1.8871224375841692e-15
BTE7_sc313,"[9, 0]",1335.423843,0.3545666901857091,[0.0164612  0.03137366],[547   0],1.7763568394002505e-15
BTE7_sc314,"[7, 1]",1419.329198,0.3768626352953529,[0.02572995 0.04839451],[168  76],1.1102230246251565e-15
BTE7_sc315,"[13, 1]",1287.805327,0.4092672792994132,[0.03719843 0.06835917],[298  43],3.2953244754398602e-15
BTE7_sc316,"[0, 0]",8.18114,0.40434435481650743,[0.03731709 0.06833211],[0 0],0.0
BTE7_sc317,"[5, 0]",1249.839532,0.3299283356210459,[0.02633216 0.0495734 ],[190   0],4.446863715818307e-16
BTE7_sc318,"[5, 0]",201.623637,0.3898957574221349,[0.04417237 0.07907295],[113   0],8.881784197001252e-16
BTE7_sc320,"[9, 1]",1527.467565,0.3412661359509986,[0.02685291 0.05047655],[253  64],2.220446049250313e-15
BTE7_sc321,"[0, 0]",0.0,0.33096248490374197,[0.02832637 0.0531248 ],[0 0],0.0
BTE7_sc322,"[9, 1]",1647.068162,0.3840339279032057,[0.03106446 0.05728383],[231  49],3.2023728339893768e-15
BTE7_sc323,"[8, 2]",1511.649299,0.3890379613472492,[0.02882293 0.05386287],[108 128],6.661338147750939e-16
BTE7_sc324,"[8, 0]",1534.781248,0.3539932666230244,[0.02773654 0.05205555],[288   0],0.0
