cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE1_sc001,"[12, 2]",780.644765,0.3862534951242681,[0.01212431 0.02305019],[395 399],4.440892098500626e-15
BTE1_sc002,"[18, 2]",499.46747,0.4002325850786678,[0.02610452 0.04764058],[566 110],8.881784197001252e-16
BTE1_sc004,"[16, 3]",973.418183,0.4066619276475406,[0.00942275 0.01790089],[476 811],1.831026719408895e-15
BTE1_sc005,"[17, 4]",593.893868,0.41110590962794535,[0.01493684 0.02817763],[255 610],8.881784197001252e-15
BTE1_sc008,"[26, 10]",913.728201,0.43847612068095226,[0.01981198 0.03690373],[  0 964],0.7023211967270591
BTE1_sc009,"[17, 0]",675.186176,0.4430558909549491,[0.0108006  0.02037299],[1574    0],0.0
BTE1_sc010,"[29, 3]",901.272273,0.4324973836195201,[0.0214043  0.03972724],[996 269],2.6645352591003757e-15
BTE1_sc011,"[0, 0]",13.31693,0.465001852046373,[0.02560066 0.04620698],[0 0],0.0
BTE1_sc012,"[20, 4]",436.932621,0.405970368933208,[0.02056534 0.03799087],[568 324],5.687116766346677e-15
BTE1_sc013,"[0, 0]",0.0,0.4889781286705148,[0.03709335 0.06513389],[0 0],0.0
BTE1_sc014,"[31, 0]",981.448982,0.4312806813252049,[0.01639038 0.03073649],[1891    0],1.7220209121375608e-14
BTE1_sc015,"[17, 5]",576.305005,0.37799865184578174,[0.01411733 0.02676842],[ 52 795],1.7763568394002505e-15
BTE1_sc016,"[10, 0]",514.781364,0.34436161360553524,[0.00967827 0.01852192],[1033    0],1.7763568394002505e-15
BTE1_sc017,"[22, 3]",934.105299,0.3618408319110376,[0.01456025 0.02755216],[917 423],5.773159728050814e-15
BTE1_sc018,"[25, 6]",783.274575,0.35147315936022794,[0.01785468 0.03347844],[661 573],4.440892098500626e-15
BTE1_sc020,"[26, 2]",973.151999,0.38021698394446574,[0.01259123 0.02391775],[1519  371],3.8778423131653425e-15
BTE1_sc021,"[20, 0]",580.621678,0.3552714123233385,[0.01135819 0.02168136],[1761    0],3.552713678800501e-15
BTE1_sc022,"[11, 2]",509.102415,0.40507216831118,[0.01251348 0.02374662],[286 397],2.220446049250313e-15
BTE1_sc023,"[10, 0]",342.631285,0.33887810386611344,[0.00747112 0.01440542],[1338    0],1.7763568394002505e-15
BTE1_sc024,"[14, 1]",896.220601,0.2640805807588916,[0.01041191 0.02007911],[1047  204],6.661338147750939e-16
