cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT5_sc001,"[26, 0]",3036.302756,0.3649172963038595,[0.01557085 0.02940727],[1670    0],0.0
BTT5_sc002,"[15, 0]",3036.302756,0.3434812871446164,[0.01542948 0.02913181],[972   0],5.681817344598006e-15
BTT5_sc004,"[28, 0]",3036.302756,0.3598592619942228,[0.01583177 0.02986527],[1769    0],1.3248024659993616e-14
BTT5_sc005,"[15, 0]",2435.269703,0.2934926320344239,[0.01271316 0.02431968],[1180    0],2.1945633766754184e-15
BTT5_sc006,"[18, 0]",3002.937511,0.35248825227877484,[0.01496    0.02831275],[1203    0],3.552713678800501e-15
BTT5_sc008,"[21, 0]",1672.313262,0.2992186164382184,[0.01198071 0.02283936],[1753    0],4.586241306596563e-15
BTT5_sc011,"[12, 0]",3036.302756,0.36253529751981767,[0.0149684  0.02824241],[802   0],1.7763568394002505e-15
BTT5_sc013,"[32, 0]",3036.302756,0.4131021995310042,[0.01961107 0.03635993],[1632    0],1.2994902810400594e-14
BTT5_sc016,"[11, 0]",3036.302756,0.4211937365149217,[0.0187726  0.03491421],[586   0],0.0
BTT5_sc017,"[18, 0]",2900.768059,0.4254092241780355,[0.01884717 0.035029  ],[955   0],0.0
BTT5_sc018,"[24, 0]",3025.554379,0.47329016198977114,[0.02275972 0.0418776 ],[1054    0],3.552713678800501e-15
BTT5_sc019,"[15, 0]",3036.302756,0.42306071043026783,[0.01950534 0.0361861 ],[769   0],1.196949954851459e-15
BTT5_sc020,"[14, 0]",2961.85158,0.4136606981733603,[0.01939397 0.03610798],[722   0],2.495399892578595e-15
BTT5_sc021,"[24, 1]",1620.110102,0.37825103843970076,[0.01445913 0.02722778],[1469  138],1.6431300764452317e-14
BTT5_sc023,"[30, 2]",1544.877332,0.3568445561386651,[0.01456363 0.02745758],[1707  260],2.6645352591003757e-15
BTT5_sc024,"[19, 0]",1496.186953,0.3711572233099857,[0.0141609  0.02669884],[1342    0],3.552713678800501e-15
BTT5_sc025,"[27, 0]",1426.340071,0.390422554676433,[0.01616198 0.03033716],[1671    0],0.0
BTT5_sc026,"[33, 0]",3036.302756,0.3932075360351721,[0.02503494 0.04654636],[1318    0],1.3482615160046237e-14
BTT5_sc028,"[38, 0]",1467.588439,0.35116153818534346,[0.01797351 0.03381599],[2114    0],0.0
BTT5_sc029,"[15, 2]",3036.302756,0.4049381152287203,[0.02118168 0.03958579],[461 183],3.580361673049448e-15
