cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT2_sc201,"[13, 0]",3036.302756,0.41432817863335575,[0.01796506 0.03405429],[724   0],0.0
BTT2_sc203,"[17, 0]",2686.120523,0.31419913526564097,[0.00415446 0.00820565],[4092    0],0.0
BTT2_sc204,"[17, 0]",3036.302756,0.402685890055505,[0.01814255 0.03438759],[937   0],0.0
BTT2_sc205,"[23, 0]",3022.985826,0.39355777595304103,[0.01814303 0.03451861],[1268    0],3.552713678800501e-15
BTT2_sc601,"[3, 1]",288.098324,0.2287051305397725,[0.01439598 0.02760328],[ 70 109],6.280369834735101e-16
BTT2_sc602,"[3, 1]",202.372509,0.19319340190899825,[0.01217986 0.02347389],[ 96 121],4.440892098500626e-16
BTT2_sc603,"[3, 1]",155.270503,0.24932787007983884,[0.01420901 0.02723049],[ 52 120],4.965068306494546e-16
BTT2_sc604,"[1, 0]",204.932232,0.22351000988346703,[0.01095552 0.02116967],[91  0],0.0
BTT2_sc605,"[5, 0]",168.047727,0.26493500156701866,[0.01349211 0.02586501],[371   0],0.0
BTT2_sc606,"[4, 1]",170.60745,0.22988172270441157,[0.01155733 0.02222496],[152 146],1.1102230246251565e-15
BTT2_sc607,"[1, 0]",202.372509,0.40202510346468606,[0.01998949 0.03774015],[50  0],3.161524962225841e-17
BTT2_sc608,"[4, 0]",183.472738,0.3857041402694358,[0.01800854 0.03404858],[222   0],8.881784197001252e-16
BTT2_sc609,"[7, 2]",355.788351,0.37817060719505113,[0.01739339 0.03294702],[ 37 253],1.9860273225978185e-15
BTT2_sc610,"[1, 0]",204.932232,0.38747936727171894,[0.01422542 0.02703428],[70  0],1.6754838997945816e-16
BTT2_sc611,"[3, 0]",190.4404,0.42035415171890267,[0.03046918 0.05533728],[98  0],4.486705411202186e-16
BTT2_sc612,"[1, 0]",155.270503,0.36756777664604373,[0.01966709 0.03694678],[51  0],1.1102230246251565e-16
