cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT6_sc037,"[169, 5]",1795.431989,0.3870431705269844,[0.02234315 0.04216849],[6888  477],2.9777166713245526e-14
BTT6_sc038,"[83, 4]",1315.310067,0.3501263292334176,[0.0158209  0.03022075],[4358  597],3.458482828555549e-14
BTT6_sc039,"[115, 5]",1471.324464,0.38253643759003475,[0.02390943 0.04499983],[4229  419],7.993605777301127e-15
BTT6_sc040,"[201, 14]",1407.400475,0.47455007791229303,[0.03494142 0.06405606],[4783  747],1.1191048088221578e-13
BTT6_sc041,"[127, 6]",1683.588413,0.387254667591021,[0.02088341 0.03945487],[5191  623],3.41804476365117e-14
BTT6_sc201,"[46, 1]",3028.121616,0.44882565644959616,[0.02938192 0.05489272],[1460   75],7.444291678311382e-15
BTT6_sc202,"[27, 1]",2987.259172,0.4395084651598,[0.02683306 0.05024431],[889  82],1.0500268446867465e-14
BTT6_sc203,"[83, 0]",3028.121616,0.45607623661752217,[0.02904054 0.05419687],[2858    0],1.494863891021107e-14
BTT6_sc204,"[36, 0]",2983.516196,0.4126938652254373,[0.02381906 0.04501372],[1511    0],1.0327986252397082e-14
BTT6_sc205,"[76, 0]",2803.58281,0.42694928732054754,[0.02228117 0.04213288],[3411    0],0.0
BTT6_sc206,"[138, 7]",1292.525197,0.38610498456109393,[0.02514453 0.04727804],[4721  556],2.220446049250313e-14
BTT6_sc207,"[57, 1]",3028.121616,0.49577706431855884,[0.03455979 0.06375439],[1565   61],1.7985612998927536e-14
