cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH5_sc002,"[24, 4]",576.065984,0.30365554690964464,[0.0202847 0.0381003],[836 290],8.881784197001252e-16
BTH5_sc004,"[20, 8]",583.917932,0.3662137729170716,[0.0223357  0.04162016],[158 588],7.944109290391274e-15
BTH5_sc005,"[23, 3]",544.688044,0.33856303686867195,[0.0211991  0.03963211],[813 221],6.217248937900877e-15
BTH5_sc006,"[31, 7]",580.819832,0.31996744552061734,[0.0228357  0.04214834],[966 378],1.7763568394002505e-15
BTH5_sc011,"[21, 0]",449.696554,0.37676007442997195,[0.02851376 0.05206475],[736   0],2.4308195986824978e-15
BTH5_sc012,"[33, 12]",589.860473,0.41078382079205805,[0.02757861 0.05061262],[379 683],1.7763568394002505e-15
BTH5_sc015,"[37, 8]",686.953248,0.3724371378961584,[0.02374406 0.04405421],[906 533],1.5987211554602254e-14
BTH5_sc016,"[21, 12]",557.967182,0.3571474252918948,[0.02314666 0.04310189],[  0 755],1.0244432323974435
BTH5_sc018,"[22, 7]",547.239382,0.3568992583770909,[0.02264523 0.04221435],[359 494],1.0395861869767154e-14
BTH5_sc020,"[4, 0]",144.210991,0.32812835129248497,[0.02434226 0.04508068],[164   0],5.218848716243808e-16
BTH5_sc021,"[25, 8]",584.762475,0.3931264736825599,[0.02478682 0.04574972],[387 512],6.4047456679787536e-15
BTH5_sc024,"[1, 0]",10.748377,0.40696915920594995,[0.02506987 0.04635582],[40  0],0.0
