cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE3_sc10,"[10, 1]",675.839955,0.39182901569957673,[0.02117098 0.03940357],[365  83],1.790180836524724e-15
BTE3_sc11,"[3, 0]",140.559787,0.41632272012578614,[0.0300386  0.05524246],[100   0],4.440892098500626e-16
BTE3_sc12,"[3, 1]",441.880063,0.3626283990780875,[0.0207934  0.03912035],[23 90],8.881784197001252e-16
BTE3_sc13,"[0, 0]",0.0,0.4214987227902321,[0.04643176 0.08349094],[0 0],0.0
BTE3_sc14,"[10, 0]",374.445164,0.3893468305615811,[0.02214916 0.04144478],[451   0],0.0
BTE3_sc15,"[29, 0]",685.806022,0.4149874293747128,[0.03272414 0.06009854],[886   0],0.0
BTE3_sc16,"[9, 0]",502.539752,0.3910578035163043,[0.02097155 0.03920626],[429   0],6.400693158382453e-16
BTE3_sc17,"[5, 0]",224.385564,0.34116797198630333,[0.01552859 0.02962567],[322   0],1.9782389002910496e-15
BTE3_sc18,"[7, 0]",341.83007,0.4001212300719459,[0.02403808 0.04484388],[291   0],2.203967007560713e-15
BTE3_sc19,"[3, 1]",467.879424,0.3537329235097797,[0.02372867 0.04471754],[21 78],1.2994827337208943e-15
BTE3_sc1,"[6, 0]",516.066572,0.41901661620459235,[0.02855294 0.05280865],[210   0],1.6431920007586205e-15
BTE3_sc20,"[7, 0]",208.413777,0.3495795118966604,[0.02711942 0.05097584],[258   0],8.756819904709636e-16
BTE3_sc21,"[15, 1]",321.941786,0.4003565242340839,[0.03505067 0.06470488],[371  46],3.6771686055379495e-15
BTE3_sc22,"[15, 5]",453.530166,0.41438884768371226,[0.03550264 0.06506238],[160 220],2.6645352591003757e-15
BTE3_sc23,"[0, 0]",0.0,0.42571585822622043,[0.05901635 0.10502169],[0 0],0.0
BTE3_sc24,"[5, 0]",161.845093,0.41073422687501165,[0.03619129 0.06663187],[138   0],0.0
BTE3_sc25,"[0, 0]",0.0,0.46208316459042154,[0.06307515 0.11061747],[0 0],0.0
BTE3_sc26,"[2, 0]",48.416656,0.4267271468755983,[0.05201592 0.09329761],[38  0],4.2179957967653e-16
BTE3_sc27,"[3, 0]",143.140502,0.40520658198739573,[0.04057655 0.07412068],[74  0],0.0
BTE3_sc28,"[0, 0]",0.0,0.40812867161822936,[0.06577903 0.1151998 ],[0 0],0.0
BTE3_sc29,"[13, 1]",529.169327,0.4105737811279801,[0.03466341 0.06387896],[317  47],3.5596458096434965e-15
BTE3_sc2,"[21, 2]",574.829819,0.41116035455278,[0.02872033 0.05327289],[570 124],1.7763568394002505e-15
BTE3_sc30,"[6, 2]",287.022747,0.40554808157993866,[0.03316128 0.06129522],[ 54 101],1.1102230246251565e-15
BTE3_sc31,"[3, 0]",72.118007,0.41510761652720624,[0.03486668 0.06404515],[86  0],1.0268769241763456e-15
BTE3_sc32,"[4, 1]",213.568727,0.3984303013857123,[0.03105496 0.05743325],[63 53],8.881784197001252e-16
BTE3_sc33,"[5, 0]",75.97829,0.44045125127392143,[0.05506845 0.09824284],[91  0],8.881784197001252e-16
BTE3_sc34,"[5, 0]",176.628348,0.4267495473963025,[0.04068472 0.0740724 ],[123   0],0.0
BTE3_sc35,"[18, 2]",360.796069,0.4070673596076408,[0.03173675 0.05883347],[426 110],5.0242958677880805e-15
BTE3_sc36,"[8, 1]",467.123988,0.40410083661008184,[0.03146832 0.05811894],[189  53],2.1868857395626282e-15
BTE3_sc37,"[11, 1]",185.037213,0.43548866843132694,[0.03862587 0.07054556],[235  42],2.886579864025407e-15
BTE3_sc38,"[8, 1]",289.579976,0.43153559711160827,[0.03899084 0.07125996],[156  41],1.790180836524724e-15
BTE3_sc39,"[16, 1]",441.476935,0.4030826997706585,[0.03561289 0.06547006],[397  44],1.1102230246251565e-15
BTE3_sc3,"[5, 0]",143.140502,0.3831003358701949,[0.02962558 0.05470813],[169   0],8.881784197001252e-16
BTE3_sc40,"[0, 0]",0.0,0.4027159860562982,[0.05425412 0.09746401],[0 0],0.0
BTE3_sc41,"[11, 2]",360.796069,0.39885930605695946,[0.03427786 0.06332148],[203  95],4.171839369083926e-15
BTE3_sc42,"[10, 2]",263.436443,0.41027715749376065,[0.03629054 0.06680188],[166  89],2.220446049250313e-15
BTE3_sc43,"[1, 0]",32.835858,0.40072261455082936,[0.03262453 0.06043531],[31  0],2.220446049250313e-16
BTE3_sc44,"[4, 1]",174.279006,0.4047007441887194,[0.03248434 0.0601595 ],[56 53],4.965068306494546e-16
