cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH6_sc001,"[13, 0]",237.98185,0.4567107692932081,[0.0134134  0.02519889],[969   0],1.7763568394002505e-15
BTH6_sc002,"[40, 1]",525.452806,0.4682726578411405,[0.00794351 0.01514982],[4371  415],1.2101430968414206e-14
BTH6_sc003,"[40, 3]",309.084926,0.4669677168376064,[0.01304683 0.02451165],[2211  578],2.3092638912203256e-14
BTH6_sc004,"[38, 0]",279.084773,0.43410660980810234,[0.01430756 0.02684607],[2656    0],2.427800786139398e-14
BTH6_sc005,"[23, 2]",225.814674,0.4850269746731704,[0.01550054 0.02885396],[1058  298],6.661338147750939e-15
BTH6_sc006,"[7, 0]",240.803189,0.5161046450297128,[0.00793301 0.01501269],[882   0],2.510364998512085e-15
BTH6_sc007,"[13, 0]",419.115201,0.4528097494922139,[0.00642455 0.01227626],[2023    0],1.7763568394002505e-15
BTH6_sc008,"[25, 0]",204.653135,0.49100437721466217,[0.01126249 0.02127665],[2220    0],0.0
BTH6_sc009,"[17, 3]",215.380811,0.4166418178234435,[0.01186935 0.02244378],[532 610],1.551136925266137e-14
BTH6_sc010,"[26, 0]",227.915497,0.5352761205445923,[0.00977054 0.01842572],[2661    0],6.591128464633289e-15
BTH6_sc011,"[6, 0]",358.800001,0.3782527139208174,[0.00249052 0.00485446],[2409    0],0.0
BTH6_sc012,"[2, 0]",537.640972,0.30997756075977373,[0.00167578 0.00330413],[1193    0],3.0273246141325145e-16
BTH6_sc013,"[41, 0]",292.005009,0.4855837227205185,[0.01537588 0.0286063 ],[2667    0],4.564174212467459e-15
BTH6_sc014,"[27, 2]",299.257777,0.4653814958706943,[0.01493758 0.02791259],[1364  309],5.995204332975845e-15
BTH6_sc015,"[24, 2]",329.498636,0.39182814319410025,[0.01100747 0.02094259],[1497  454],9.155133597044475e-15
BTH6_sc016,"[52, 2]",333.016104,0.5146958070704303,[0.01735945 0.03215798],[2609  271],1.790180836524724e-14
BTH6_sc017,"[24, 0]",282.294329,0.4924857600150638,[0.01177117 0.02212835],[2039    0],1.1355052668915017e-14
BTH6_sc019,"[21, 1]",230.458428,0.5133500125756192,[0.01600857 0.02979852],[1085  156],5.515473566030869e-15
BTH6_sc020,"[17, 0]",264.50385,0.48596063060064837,[0.01159258 0.02182379],[1466    0],2.410980980366191e-15
BTH6_sc022,"[42, 0]",383.934866,0.4507903185971845,[0.01229852 0.02316063],[3415    0],0.0
BTH6_sc023,"[49, 2]",306.75937,0.5169657199655174,[0.01625839 0.02998307],[2629  275],7.160723346098895e-15
BTH6_sc024,"[23, 2]",276.071082,0.4806817370825007,[0.01575874 0.02922347],[1075  276],1.7763568394002505e-15
