cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH4_sc032,"[227, 5, 0, 0]",1263.959409,0.3601930397424601,[0.01625272 0.0315077  0.0458317  0.05929145],[12141  1101     0     0],1.900701818158268e-13
BTH4_sc033,"[99, 3, 0, 0]",1196.677739,0.31962416927660225,[0.01032916 0.02020106 0.02963924 0.03866723],[7434 1248    0    0],1.4299672557172016e-13
BTH4_sc034,"[176, 1, 2, 0]",993.28138,0.407872300420781,[0.01595198 0.03089684 0.04490549 0.05804884],[10815     0     0    88],1.74582140429636
BTH4_sc035,"[240, 6, 0, 0]",1263.959409,0.3679320606808449,[0.01615165 0.03128669 0.04547593 0.0587902 ],[12653  1331     0     0],3.03543989777123e-14
BTH4_sc038,"[140, 0, 0, 0]",1177.780728,0.372727335644928,[0.01384864 0.02692534 0.03927758 0.05095281],[10109     0     0     0],2.7586381463980886e-14
BTH4_sc039,"[158, 5, 0, 0]",1280.799937,0.37843561622009186,[0.01448433 0.02811828 0.04095687 0.05305514],[8590 1372    0    0],2.6645352591003757e-15
BTH4_sc041,"[115, 2, 0, 0]",1031.878393,0.35829509550196087,[0.01157444 0.02256864 0.03301652 0.04295198],[8642  752    0    0],2.0514914825024298e-13
BTH4_sc042,"[245, 5, 0, 0]",1238.065909,0.3499540495322478,[0.01552767 0.0301478  0.04391768 0.05689463],[13832  1168     0     0],5.859285502108464e-14
BTH4_sc043,"[211, 4, 0, 0]",1263.959409,0.39334990758337024,[0.01567947 0.03037865 0.04416589 0.05710954],[11777   999     0     0],3.241851231905457e-14
BTH4_sc044,"[166, 8, 0, 0]",958.319055,0.3947640331351444,[0.01688303 0.03265639 0.0474018  0.06120097],[6877 1773    0    0],1.0004532555519122e-13
BTH4_sc045,"[119, 3, 0, 0]",990.77534,0.39178501638688434,[0.0125685  0.02446058 0.03571899 0.0463865 ],[7604 1080    0    0],6.750155989720952e-14
BTH4_sc047,"[179, 3, 0, 0]",1311.561738,0.3497035900213656,[0.01211663 0.02363922 0.03460209 0.04503958],[12933  1070     0     0],1.7025479130510859e-13
BTH4_sc048,"[226, 7, 0, 0]",1196.677739,0.4173584584546727,[0.02124366 0.04082364 0.0588771  0.07554115],[8836 1110    0    0],3.66205343881779e-14
BTH4_sc049,"[424, 20, 0, 1]",1288.403706,0.35741692589769475,[0.0344964  0.0654723  0.09326221 0.11820065],[10525  1236     0     0],1.0
BTH4_sc051,"[224, 17, 0, 0]",594.650838,0.3827813226384368,[0.04664429 0.08695989 0.12172037 0.15169931],[3981  636    0    0],4.5496934130773415e-14
BTH4_sc053,"[382, 17, 0, 0]",1052.570969,0.37930393760935655,[0.03617375 0.06847687 0.09729819 0.12302654],[9084 1028    0    0],2.794023535703866e-13
BTH4_sc054,"[65, 0, 3, 0]",2895.500056,0.3504866316142745,[0.03452389 0.06551497 0.09331175 0.11825276],[1844    0    0   27],2.6778985342020714
BTH4_sc055,"[405, 18, 1, 0]",1263.959409,0.3479446867178301,[0.03004081 0.05734101 0.08213791 0.10466882],[11613  1198     0    61],2.0583525894161512e-13
BTH4_sc056,"[524, 12, 1, 0]",1263.959409,0.3723815550732448,[0.03764267 0.07115561 0.10095812 0.12746948],[13081   553     0    41],3.637260242123644e-13
BTH4_sc057,"[45, 5, 0, 0]",2377.152977,0.3732700101101926,[0.02219456 0.04252818 0.06116096 0.078253  ],[1071  617    0    0],1.724530548492318e-14
BTH4_sc058,"[132, 0, 0, 0]",2872.851113,0.3623424369747899,[0.02951755 0.05630383 0.08060588 0.10267074],[4472    0    0    0],3.055882109002242e-14
BTH4_sc059,"[420, 16, 1, 0]",1196.677739,0.3797625964970532,[0.03512873 0.06654248 0.09461019 0.11970081],[10821   578   195     0],8.995762222391701e-13
BTH4_sc061,"[532, 26, 1, 0]",1263.959409,0.3824952978697305,[0.03758907 0.07101092 0.10069153 0.12705687],[12337  1098   172     0],1.3136072501423439e-12
BTH4_sc062,"[506, 18, 1, 0]",1301.16091,0.3750236746059778,[0.03646674 0.06902785 0.09807053 0.12398202],[12651   666   180     0],9.232203736933678e-13
BTH4_sc063,"[671, 17, 1, 0]",1232.983867,0.40420214658689374,[0.03590664 0.06785808 0.09626829 0.12155125],[17236   942     0    51],2.0808458515949037e-13
BTH4_sc064,"[312, 18, 0, 0]",1263.959409,0.3788345391956795,[0.02355876 0.04518145 0.06503271 0.08327717],[9841 2173    0    0],8.171241461241152e-14
BTH4_sc065,"[513, 34, 1, 0]",1366.99753,0.36597471739104487,[0.03843059 0.07256286 0.10283608 0.1296895 ],[11125  1448   150     0],1.246764638594319e-13
BTH4_sc066,"[301, 16, 1, 0]",1196.677739,0.35734800933584104,[0.0305234  0.05816807 0.08319276 0.10585622],[8247 1030    0   60],1.1970325593915338e-13
BTH4_sc202,"[0, 0, 0, 0]",0.0,0.32118371485552744,[0.01225348 0.02405107 0.03540945 0.04634528],[0 0 0 0],0.0
BTH4_sc204,"[0, 0, 0, 0]",0.0,0.3065621641352179,[0.00763079 0.01502693 0.0221961  0.02914596],[0 0 0 0],0.0
BTH4_sc205,"[0, 0, 0, 0]",0.0,0.3726929994133318,[0.02053797 0.03994492 0.05827413 0.07557887],[0 0 0 0],0.0
BTH4_sc206,"[0, 0, 0, 0]",0.0,0.2997412073396474,[0.00895539 0.0176165  0.02599352 0.03409668],[0 0 0 0],0.0
