cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT1_sc001,"[44, 1, 0, 0]",3036.302756,0.4610511542060267,[0.03969196 0.07452286 0.1050567  0.13185745],[1018   62    0    0],2.929642751054232e-14
BTT1_sc002,"[67, 0, 0, 0]",2915.91594,0.3114615480365183,[0.02012518 0.0389033  0.05642791 0.07279255],[3329    0    0    0],0.0
BTT1_sc004,"[159, 43, 3, 0]",952.241098,0.32690943696158137,[0.0297358  0.05676557 0.08131973 0.10362875],[1294 2635    0  164],1.779335291207545e-13
BTT1_sc009,"[242, 100, 18, 9]",1085.926789,0.3126594778581117,[0.03979243 0.07476762 0.10545051 0.13236604],[3406  813 1552    0],9.0
BTT1_sc010,"[140, 36, 0, 1]",649.351638,0.39806480206776723,[0.03302024 0.06240593 0.08855123 0.11185031],[ 678 2461    0    0],1.0
BTT1_sc012,"[78, 10, 0, 0]",404.455939,0.33697068776294126,[0.01712278 0.03309304 0.04799637 0.06191836],[1741 1758    0    0],1.7763568394002505e-14
BTT1_sc013,"[95, 8, 0, 0]",718.214434,0.3576165172948007,[0.01591587 0.03085207 0.04487363 0.05804558],[3025 1778    0    0],4.529709940470639e-14
BTT1_sc014,"[138, 20, 1, 0]",610.073747,0.3948235089926887,[0.02972578 0.05661516 0.080939   0.10296821],[2223 1508    0   73],2.2996629215804214e-14
BTT1_sc015,"[179, 41, 6, 0]",937.831468,0.37385476008692076,[0.03376398 0.06398942 0.09102606 0.11522361],[2223 1824    0  297],1.0770422281078388e-13
BTT1_sc016,"[151, 26, 1, 0]",760.514309,0.3613712859148965,[0.02977576 0.05665617 0.08091398 0.10282192],[2327 1812    0   58],1.4695411193527177e-13
BTT1_sc017,"[138, 25, 4, 1]",723.884943,0.35472802666883485,[0.0275729  0.05257813 0.07525563 0.09584538],[2546 1377    0  254],1.0
BTT1_sc020,"[37, 4, 0, 0]",294.964973,0.2515298551917599,[0.01546278 0.03007089 0.04387377 0.0569209 ],[1342  673    0    0],1.3766765505351941e-14
BTT1_sc022,"[3, 0, 0, 0]",95.880843,0.41356995517781536,[0.02635216 0.05035646 0.07221984 0.09214924],[114   0   0   0],2.1757667025391698e-15
BTT1_sc023,"[105, 17, 0, 0]",631.755057,0.34826626045412057,[0.02148705 0.04131919 0.05962799 0.07654501],[1513 2166    0    0],1.7763568394002505e-14
BTT1_sc025,"[227, 39, 1, 0]",913.301035,0.44277476735355825,[0.04298805 0.08048523 0.11315082 0.14164409],[2503 1910    0   40],1.761116097363501e-13
BTT1_sc026,"[40, 0, 0, 0]",2964.71812,0.44446312582136105,[0.03668532 0.06914049 0.09783446 0.12323616],[1090    0    0    0],7.105427357601002e-15
BTT1_sc027,"[134, 17, 2, 0]",662.50003,0.36019153165643664,[0.02614738 0.0500261  0.07182746 0.09174275],[3132 1118    0  165],2.944499004320545e-13
BTT1_sc029,"[47, 5, 0, 0]",458.533918,0.29842895521609475,[0.01098893 0.0214167  0.03131452 0.04071359],[1686 1563    0    0],5.002266277759561e-14
BTT1_sc031,"[27, 2, 0, 0]",1539.282147,0.3596020302517613,[0.02112778 0.04070202 0.0588404  0.07566059],[829 282   0   0],8.659739592076221e-15
BTT1_sc032,"[104, 11, 3, 0]",579.620003,0.3266856854817087,[0.02110227 0.04067831 0.05884026 0.07570026],[3811  299    0  336],1.9564183687685463e-13
BTT1_sc033,"[3, 0, 0, 0]",334.756445,0.28671795412231704,[0.01628772 0.03157355 0.04592467 0.0594083 ],[184   0   0   0],4.521653845960269e-16
BTT1_sc034,"[65, 2, 0, 0]",1316.85196,0.34834278396771423,[0.02060796 0.03966316 0.05728677 0.0736    ],[2728  272    0    0],1.1102230246251565e-14
BTT1_sc037,"[0, 0, 0, 0]",0.0,0.3922217868338558,[0.01190623 0.02330028 0.03420399 0.0446392 ],[0 0 0 0],0.0
BTT1_sc038,"[0, 0, 0, 0]",0.0,0.4099990151987657,[0.01770998 0.03439377 0.05010542 0.06489897],[0 0 0 0],0.0
BTT1_sc050,"[0, 0, 0, 0]",0.0,0.448666532985763,[0.01547726 0.02998963 0.04359066 0.05633393],[0 0 0 0],0.0
BTT1_sc061,"[0, 0, 0, 0]",0.0,0.4249691455121845,[0.0149596  0.02906739 0.04237366 0.05492873],[0 0 0 0],0.0
BTT1_sc073,"[0, 0, 0, 0]",0.0,0.4961788681611538,[0.01388041 0.02693215 0.03920044 0.05073045],[0 0 0 0],0.0
BTT1_sc074,"[0, 0, 0, 0]",0.0,0.5206618489699164,[0.02714049 0.05184912 0.07432119 0.09475198],[0 0 0 0],0.0
BTT1_sc086,"[0, 0, 0, 0]",0.0,0.49570020823712896,[0.01673836 0.03236015 0.04693492 0.06053222],[0 0 0 0],0.0
BTT1_sc101,"[140, 28, 1, 0]",661.603091,0.3278165023042413,[0.03285017 0.06240369 0.08896525 0.11283952],[2211 1307  166    0],4.3121411006259077e-14
BTT1_sc102,"[136, 23, 2, 0]",814.408495,0.29815831512458457,[0.02684187 0.05133689 0.07367644 0.09405191],[2894 1429    0  106],7.988176176282521e-14
BTT1_sc103,"[126, 37, 1, 1]",749.877493,0.306611296448961,[0.02665618 0.05099874 0.07321904 0.09350846],[ 713 2740    0   56],1.0
BTT1_sc104,"[95, 15, 1, 0]",514.354852,0.3259042193009083,[0.02408143 0.04613057 0.06631385 0.08479772],[2021 1213    0   75],1.6386606011198473e-14
BTT1_sc105,"[146, 36, 6, 0]",783.677095,0.3411575977725739,[0.03052549 0.05801283 0.082744   0.105001  ],[2048 1628    0  296],4.7664655742347644e-14
BTT1_sc106,"[134, 22, 2, 0]",643.694448,0.307982837484012,[0.02864847 0.05471651 0.07841945 0.09997261],[2730 1273    0  101],8.242372301566676e-14
BTT1_sc107,"[140, 25, 1, 0]",682.377646,0.3861461709494364,[0.03502386 0.06610554 0.09365045 0.118064  ],[1964 1388    0   46],3.175470755807331e-14
BTT1_sc108,"[118, 21, 0, 0]",524.225934,0.3671599617029974,[0.03662137 0.06895627 0.09746994 0.12262763],[1721 1102    0    0],4.0055293997810677e-13
BTT1_sc109,"[119, 22, 2, 0]",604.831642,0.3386550912301354,[0.03274904 0.06217677 0.08859527 0.11231665],[1947 1116    0   88],2.1729761977098413e-14
BTT1_sc110,"[123, 28, 2, 1]",755.089057,0.2761195342146819,[0.02611599 0.05012957 0.07219808 0.09247886],[1951 1837    0  108],1.0
BTT1_sc111,"[83, 13, 2, 0]",710.823362,0.2337270690113563,[0.02037504 0.03943399 0.0572565  0.07392221],[2567  886    0  146],5.880787539512812e-14
BTT1_sc112,"[90, 16, 3, 0]",659.783792,0.2760955240527334,[0.02684577 0.05148721 0.07409414 0.09483642],[2063  765    0  150],1.9860273225978185e-14
BTT1_sc113,"[148, 23, 1, 0]",764.536047,0.3303854808798845,[0.03116175 0.05926603 0.08459206 0.10741908],[2949 1088  185    0],7.32410687763558e-14
BTT1_sc114,"[45, 10, 0, 0]",327.691757,0.30509108107283434,[0.02455964 0.04705448 0.06764884 0.086507  ],[569 872   0   0],2.4868995751603507e-14
BTT1_sc115,"[0, 0, 0, 0]",0.0,0.3032037706143717,[0.02442022 0.04684096 0.06741799 0.08630709],[0 0 0 0],0.0
BTT1_sc116,"[139, 29, 0, 0]",498.243275,0.3797460298319483,[0.03369565 0.06363025 0.09019693 0.11378881],[1573 1807    0    0],3.552713678800501e-15
BTT1_sc117,"[108, 26, 4, 0]",621.098668,0.3014831531966746,[0.02672255 0.05116611 0.07351438 0.09395105],[1701 1393    0  226],2.1628557899130955e-14
BTT1_sc118,"[119, 26, 3, 0]",544.343817,0.3228601529409235,[0.03047144 0.05800526 0.08286645 0.10531998],[1832 1338    0  138],2.5250679726393166e-14
BTT1_sc119,"[96, 22, 2, 0]",565.311027,0.2991334313079613,[0.02859433 0.0546322  0.07832472 0.09988301],[1464 1254    0   97],1.3978655814330205e-13
BTT1_sc120,"[144, 32, 3, 0]",743.250417,0.3322339637881134,[0.03191531 0.06062663 0.08643219 0.10963023],[2036 1643    0  131],8.62265274246159e-15
BTT1_sc121,"[82, 15, 2, 0]",632.110688,0.24241002694380293,[0.02077584 0.04016152 0.05824705 0.07512242],[2139 1097    0  140],1.9479273482635503e-14
BTT1_sc122,"[96, 19, 2, 0]",567.624404,0.3149777460027523,[0.02606054 0.04990688 0.07171889 0.09167641],[1680 1232    0  128],1.2433308294230162e-13
BTT1_sc123,"[96, 8, 1, 0]",648.947474,0.294743711760707,[0.01779248 0.03436973 0.04981523 0.06421245],[4008  759    0  118],8.681582015773102e-14
BTT1_sc124,"[87, 12, 2, 0]",632.289035,0.26721417965850036,[0.0233729  0.0450111  0.06503871 0.08357982],[2494  714    0  127],2.922312840385713e-14
BTT1_sc125,"[134, 31, 3, 0]",643.065634,0.345673570745491,[0.03017253 0.05741943 0.08200996 0.10421335],[1656 1766    0  160],1.483025261173528e-13
BTT1_sc126,"[102, 28, 1, 0]",710.636069,0.2702197774614251,[0.02537722 0.04875987 0.07029654 0.09013581],[1036 2047    0   54],3.873071539597907e-14
BTT1_sc127,"[98, 22, 1, 0]",662.184147,0.2572221639927281,[0.02390331 0.04602456 0.06648997 0.08542578],[1646 1668    0   57],1.0395861869767154e-14
BTT1_sc128,"[144, 20, 2, 0]",798.695594,0.29919483449375706,[0.02638068 0.0505541  0.07269769 0.09298888],[3444 1274    0  115],6.75731021534865e-14
BTT1_sc129,"[104, 20, 0, 0]",723.033617,0.24384211588935997,[0.01845889 0.03580474 0.05210368 0.06742185],[1878 2495    0    0],3.552713678800501e-15
BTT1_sc130,"[106, 25, 3, 0]",723.916377,0.30083272829045304,[0.02521943 0.0483908  0.06967452 0.08923103],[1549 1605    0  193],7.160723346098895e-14
BTT1_sc131,"[71, 21, 1, 0]",713.001629,0.21683084232162564,[0.01812659 0.03519348 0.05126058 0.06638779],[ 609 2175    0   82],6.365209823104904e-14
BTT1_sc132,"[0, 0, 0, 0]",0.0,0.2579820941527168,[0.02107007 0.04071735 0.05903598 0.07612011],[0 0 0 0],0.0
BTT1_sc133,"[108, 12, 0, 0]",667.525446,0.266852163194649,[0.02084128 0.04023542 0.05828115 0.0750772 ],[3293 1277    0    0],8.118941879350274e-14
BTT1_sc134,"[96, 15, 1, 0]",582.421213,0.26904186000592356,[0.01938772 0.03749041 0.05439134 0.07017377],[2498 1516    0   96],1.511184424517724e-13
