cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT2_sc201,"[0, 0, 0, 0]",0.0,0.41432817863335575,[0.01167105 0.02284672 0.03354785 0.04379524],[0 0 0 0],0.0
BTT2_sc203,"[0, 0, 0, 0]",0.0,0.31419913526564097,[0.00622705 0.01231387 0.01826389 0.02408054],[0 0 0 0],0.0
BTT2_sc204,"[0, 0, 0, 0]",0.0,0.402685890055505,[0.0119559  0.02341637 0.03439989 0.04492497],[0 0 0 0],0.0
BTT2_sc205,"[0, 0, 0, 0]",0.0,0.39355777595304103,[0.01176398 0.0230369  0.03383691 0.04418214],[0 0 0 0],0.0
BTT2_sc601,"[14, 6, 0, 0]",644.670845,0.2287051305397725,[0.02049394 0.03951163 0.05714815 0.0734986 ],[  0 479  20   0],0.0922629432231316
BTT2_sc602,"[15, 10, 1, 0]",606.53214,0.19319340190899825,[0.01727893 0.03348993 0.04869242 0.0629458 ],[  0 329 311   0],0.2317596512988999
BTT2_sc603,"[18, 1, 0, 0]",435.144172,0.24932787007983884,[0.01752409 0.03388261 0.04914845 0.0633945 ],[848 122   0   0],2.1094237467877974e-15
BTT2_sc604,"[14, 2, 0, 0]",854.35116,0.22351000988346703,[0.01542045 0.02992048 0.04355194 0.05636664],[507 273   0   0],8.881784197001252e-16
BTT2_sc605,"[12, 3, 1, 0]",469.749349,0.26493500156701866,[0.0188408  0.03632483 0.05254503 0.06759436],[364  97   0  83],1.1462750303739273e-14
BTT2_sc606,"[12, 7, 0, 0]",541.272175,0.22988172270441157,[0.01590921 0.03081364 0.0447737  0.05784979],[  0 192 307   0],0.8710610118723623
BTT2_sc607,"[31, 3, 0, 0]",556.974042,0.40202510346468606,[0.03317178 0.0623712  0.08803438 0.11059747],[668 190   0   0],1.404260821562283e-14
BTT2_sc608,"[24, 5, 0, 0]",664.512372,0.3857041402694358,[0.02537605 0.04837674 0.06921532 0.08810505],[184 503   0   0],1.2932072993408848e-14
BTT2_sc609,"[26, 6, 0, 0]",653.036094,0.37817060719505113,[0.03017895 0.05699699 0.08080772 0.10196476],[274 416   0   0],5.329070518200751e-15
BTT2_sc610,"[26, 4, 0, 0]",645.242618,0.38747936727171894,[0.02049037 0.03928222 0.05651713 0.07233669],[379 566   0   0],3.1086244689504383e-15
BTT2_sc611,"[11, 3, 0, 0]",296.710609,0.42035415171890267,[0.03740868 0.06969305 0.09750211 0.12148486],[ 84 156   0   0],5.81622294345465e-15
BTT2_sc612,"[18, 1, 0, 0]",449.496397,0.36756777664604373,[0.03206729 0.06034223 0.08524237 0.1071853 ],[481  59   0   0],4.266094878290849e-15
