cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH3_sc001,"[41, 6, 0, 1]",2064.74616,0.3941883836983643,[0.02293653 0.04363461 0.06231275 0.07918945],[797 658   0   0],1.0
BTH3_sc002,"[27, 3, 0, 0]",2048.168738,0.34261639856506865,[0.01922526 0.03684024 0.05298197 0.06778747],[822 385   0   0],1.5943977756741603e-14
BTH3_sc003,"[21, 2, 0, 0]",1104.725158,0.46684092283763934,[0.02408346 0.04574756 0.06523837 0.08280199],[477 252   0   0],2.6645352591003757e-15
BTH3_sc006,"[52, 2, 0, 0]",2153.912899,0.4559215734499535,[0.02627998 0.04969706 0.07056037 0.08917903],[1665  206    0    0],2.731148640577885e-14
BTH3_sc007,"[26, 0, 0, 0]",941.131358,0.4483324126501864,[0.03101218 0.05804658 0.08159427 0.10214637],[838   0   0   0],3.552713678800501e-15
BTH3_sc008,"[33, 2, 0, 0]",2112.684917,0.4103602084036133,[0.02449819 0.04653874 0.06636109 0.08420471],[1030  210    0    0],9.155133597044475e-15
BTH3_sc009,"[39, 16, 1, 0]",2991.266449,0.46847978992778766,[0.02898611 0.05454667 0.07707714 0.09697302],[  0 394 453   0],0.4972454554777702
BTH3_sc011,"[31, 1, 0, 0]",1706.286962,0.4943482855372955,[0.02994826 0.05602727 0.07873865 0.09858401],[910  85   0   0],1.1024240709028996e-14
BTH3_sc013,"[47, 4, 0, 0]",1837.021851,0.4547359337119204,[0.02764375 0.05212268 0.07378678 0.09298607],[1144  372    0    0],3.2862601528904634e-14
BTH3_sc014,"[55, 12, 0, 0]",1879.990096,0.47251595590368434,[0.02847184 0.05358873 0.07573866 0.09530959],[ 271 1106    0    0],3.552713678800501e-14
BTH3_sc015,"[40, 8, 0, 0]",2021.517471,0.4583430218610093,[0.02639423 0.04992567 0.07090058 0.08962526],[247 831   0   0],8.881784197001252e-15
BTH3_sc017,"[48, 5, 0, 0]",1666.779941,0.4894233102197704,[0.03276736 0.06104307 0.0854244  0.1065086 ],[946 361   0   0],4.529709940470639e-14
BTH3_sc018,"[53, 4, 0, 0]",2327.258326,0.4909435683095426,[0.03191575 0.05969273 0.08384206 0.10487484],[1198  314    0    0],2.458586318650619e-14
BTH3_sc019,"[33, 2, 0, 0]",2153.912899,0.3898166565286024,[0.02343495 0.04463476 0.06380767 0.08116195],[1081  217    0    0],2.6645352591003757e-15
BTH3_sc020,"[38, 8, 0, 0]",1730.041278,0.3751546175209852,[0.02239783 0.04274244 0.06121748 0.07800664],[337 900   0   0],1.9131948672901813e-14
BTH3_sc021,"[37, 2, 1, 0]",1568.672249,0.46480986507526606,[0.02659714 0.050282   0.07136767 0.09016725],[1268    0    0   68],0.3020571291148266
BTH3_sc022,"[57, 7, 1, 0]",2158.457825,0.4851308485329104,[0.030209   0.0566972  0.07991189 0.10030036],[1195  379    0   74],1.6678860951971612e-14
BTH3_sc023,"[31, 0, 0, 0]",1963.535771,0.3611647290097046,[0.01810915 0.03484311 0.05030894 0.06461371],[1712    0    0    0],1.0548175406323932e-14
