cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT3_sc202,"[0, 0, 0, 0]",0.0,0.33946968930270216,[0.00939725 0.01837509 0.02695186 0.03514591],[0 0 0 0],0.0
BTT3_sc203,"[0, 0, 0, 0]",0.0,0.3246842616580311,[0.00868791 0.01702405 0.02502292 0.03269907],[0 0 0 0],0.0
BTT3_sc204,"[0, 0, 0, 0]",0.0,0.2989005461339465,[0.0097732  0.01907869 0.02794092 0.03638432],[0 0 0 0],0.0
BTT3_sc205,"[0, 0, 0, 0]",0.0,0.3831221759546381,[0.01234235 0.02403619 0.03511699 0.04562024],[0 0 0 0],0.0
BTT3_sc206,"[0, 0, 0, 0]",0.0,0.33275159368795065,[0.00840599 0.01641807 0.02405526 0.03133657],[0 0 0 0],0.0
BTT3_sc337,"[38, 4, 0, 0]",611.713654,0.311020498906085,[0.0172571  0.0333265  0.04829334 0.0622428 ],[1236  620    0    0],1.0695084443661336e-14
BTT3_sc338,"[19, 2, 0, 0]",219.539524,0.30709581636149075,[0.02303189 0.04413892 0.06347761 0.08120445],[551 188   0   0],1.4432899320127035e-14
BTT3_sc339,"[38, 6, 0, 0]",641.660989,0.30217364846773603,[0.01741384 0.03363016 0.0487324  0.062804  ],[805 892   0   0],7.105427357601002e-15
BTT3_sc340,"[55, 5, 1, 0]",509.027898,0.330254584027883,[0.02380597 0.04550987 0.06529192 0.08333232],[1807  264    0   71],1.5073296476063075e-14
BTT3_sc341,"[65, 3, 0, 0]",773.555688,0.3422493007559732,[0.02327505 0.04451389 0.0638926  0.08158725],[2340  304    0    0],7.993605777301127e-15
BTT3_sc342,"[27, 1, 0, 0]",560.453903,0.2783747866234376,[0.01509579 0.02925127 0.04252846 0.05498941],[1522  172    0    0],1.3359632472723714e-14
BTT3_sc343,"[61, 8, 1, 0]",646.688106,0.3617561090737446,[0.02382476 0.04547151 0.06514072 0.08303285],[1561  576    0   80],6.486781460983138e-14
BTT3_sc344,"[52, 4, 1, 0]",652.077289,0.36280808141454773,[0.02078445 0.03978995 0.05716715 0.07306674],[2067  156    0  107],2.563437407172453e-14
BTT3_sc345,"[0, 0, 0, 0]",0.0,0.3756625969679233,[0.02435889 0.04643023 0.06642743 0.08456385],[0 0 0 0],0.0
BTT3_sc346,"[28, 6, 0, 0]",644.564848,0.3356527861909717,[0.01982695 0.03801944 0.05471221 0.07004001],[295 740   0   0],5.329070518200751e-15
BTT3_sc347,"[61, 1, 0, 0]",789.162617,0.29650811724720944,[0.02041037 0.03927855 0.05672042 0.07285184],[2820  113    0    0],2.4340991015723994e-14
BTT3_sc348,"[56, 2, 0, 0]",545.765556,0.3281917261256814,[0.02145168 0.04113761 0.05920064 0.07578363],[2277  222    0    0],2.416106516409301e-14
BTT3_sc349,"[53, 5, 0, 0]",641.902336,0.3660154421593722,[0.02395456 0.04573153 0.06552133 0.08351441],[1439  514    0    0],1.687538997430238e-14
BTT3_sc350,"[40, 4, 0, 0]",626.230527,0.3211536426339789,[0.02040029 0.03915108 0.05638762 0.0722452 ],[1267  464    0    0],1.3766765505351941e-14
BTT3_sc351,"[17, 1, 0, 0]",392.353122,0.28892562361648944,[0.01397368 0.02711879 0.03948817 0.05113467],[893 204   0   0],4.9960036108132044e-15
BTT3_sc352,"[45, 2, 0, 0]",552.555866,0.35766034045957595,[0.0198886  0.03817768 0.05499702 0.07047641],[1840  272    0    0],2.5618982671915014e-14
BTT3_sc353,"[56, 9, 0, 0]",823.855694,0.3594230750565375,[0.02179426 0.0416609  0.05976775 0.07628263],[1027 1023    0    0],1.7763568394002505e-14
BTT3_sc354,"[69, 10, 0, 0]",827.818069,0.3626697767341154,[0.01941809 0.03722427 0.05355715 0.06855534],[1434 1374    0    0],5.861977570020827e-14
BTT3_sc355,"[34, 3, 0, 0]",556.784026,0.2766553383113708,[0.01353242 0.0262984  0.03834406 0.0497155 ],[1513  628    0    0],1.5987211554602254e-14
BTT3_sc356,"[40, 2, 0, 0]",364.455554,0.3579723882134762,[0.02224713 0.04247553 0.06086485 0.07759476],[1476  216    0    0],6.661338147750939e-15
BTT3_sc357,"[30, 2, 0, 0]",538.614582,0.29061433648589613,[0.0142505  0.0276274  0.04018662 0.05198402],[1491  389    0    0],1.2442425513123379e-14
BTT3_sc358,"[44, 4, 0, 0]",782.902792,0.2667060219774814,[0.0121435  0.02365092 0.03455703 0.04489661],[2068  968    0    0],9.441466109136565e-15
BTT3_sc359,"[20, 3, 0, 0]",451.917997,0.3027533224920092,[0.01279624 0.0248503  0.03620684 0.04691048],[397 721   0   0],7.549516567451064e-15
BTT3_sc360,"[35, 6, 0, 0]",712.29415,0.29061542556505093,[0.01509204 0.02922115 0.04245069 0.05484401],[ 666 1059    0    0],8.881784197001252e-16
BTT3_sc361,"[36, 3, 1, 0]",659.205409,0.33351280514440707,[0.01845102 0.03553846 0.05136431 0.06603055],[1681   13    0  129],2.2052953273173046e-14
BTT3_sc363,"[17, 0, 1, 0]",234.427365,0.30651812971988646,[0.01393753 0.02700228 0.03925255 0.05074663],[1182    0    0   18],0.9494761604760045
BTT3_sc364,"[33, 2, 0, 0]",677.869546,0.2851393673661134,[0.01552922 0.03004976 0.0436297  0.0563371 ],[1616  330    0    0],0.0
