cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE1_sc001,"[111, 7, 0, 0]",1997.803544,0.3862534951242681,[0.01772077 0.03403755 0.04906816 0.06293041],[4367 1193    0    0],1.3322676295501878e-14
BTE1_sc002,"[143, 27, 5, 0]",1685.989591,0.4002325850786678,[0.03976381 0.07353049 0.10210707 0.12630063],[2376  878    0  127],3.380916224435687e-14
BTE1_sc004,"[35, 1, 0, 0]",1259.456999,0.4066619276475406,[0.0128688  0.02480948 0.03589859 0.04621268],[2267  275    0    0],4.6629367034256575e-15
BTE1_sc005,"[79, 13, 1, 0]",1644.727956,0.41110590962794535,[0.02231655 0.04244867 0.06061516 0.07703482],[1478 1233    0  100],6.704754411765216e-14
BTE1_sc008,"[81, 15, 1, 0]",1558.570833,0.43847612068095226,[0.02895943 0.05453405 0.07711068 0.09707611],[1142 1054    0   66],3.097522238704187e-14
BTE1_sc009,"[49, 3, 0, 0]",1150.227098,0.4430558909549491,[0.01490483 0.02863359 0.04129156 0.05298407],[2094  726    0    0],7.803975527596507e-14
BTE1_sc010,"[121, 28, 0, 0]",1636.619793,0.4324973836195201,[0.03125034 0.05866635 0.08269465 0.10378187],[ 985 2015    0    0],7.105427357601002e-15
BTE1_sc011,"[57, 0, 0, 0]",2934.527272,0.465001852046373,[0.01887152 0.03596959 0.05147574 0.06557148],[3020    0    0    0],7.105427357601002e-15
BTE1_sc012,"[44, 7, 2, 0]",867.585674,0.405970368933208,[0.02871194 0.05392916 0.07606924 0.09554975],[1194    0  173   58],1.3000517256771047e-14
BTE1_sc013,"[64, 2, 0, 0]",2891.702534,0.4889781286705148,[0.03115274 0.05834848 0.08207894 0.10283585],[1812  164    0    0],7.000664828017795e-14
BTE1_sc014,"[84, 16, 0, 0]",1360.760549,0.4312806813252049,[0.02342644 0.04448521 0.06342179 0.08048165],[ 741 1858    0    0],5.3290705182007514e-14
BTE1_sc015,"[70, 16, 0, 0]",1514.266248,0.37799865184578174,[0.02125375 0.04062502 0.05828376 0.07439996],[ 260 1981    0    0],5.684341886080802e-14
BTE1_sc016,"[40, 4, 0, 0]",1361.491806,0.34436161360553524,[0.01399641 0.02709375 0.03935483 0.05084243],[1352  925    0    0],5.329070518200751e-15
BTE1_sc017,"[76, 21, 1, 0]",1509.447551,0.3618408319110376,[0.02068079 0.03958641 0.05687012 0.07268517],[   0 2281    3  104],6.962585585657864e-14
BTE1_sc018,"[72, 23, 3, 0]",1548.329857,0.35147315936022794,[0.0260668  0.04936137 0.07016771 0.08876983],[ 620 1374    0  158],4.446439748506844e-14
BTE1_sc020,"[55, 6, 0, 0]",1337.741053,0.38021698394446574,[0.01835134 0.03520742 0.05069725 0.06494983],[1517  942    0    0],2.4868995751603507e-14
BTE1_sc021,"[59, 9, 1, 0]",1567.731302,0.3552714123233385,[0.01717844 0.0330519  0.04772553 0.0613045 ],[1549 1012    0  146],1.7021207166181272e-13
BTE1_sc022,"[30, 5, 0, 0]",1023.643629,0.40507216831118,[0.01843431 0.03534319 0.05086158 0.06512445],[303 832   0   0],9.769962616701378e-15
BTE1_sc023,"[33, 3, 0, 0]",935.444979,0.33887810386611344,[0.01349335 0.02617293 0.03809301 0.04930786],[1209  752    0    0],3.552713678800501e-15
BTE1_sc024,"[54, 15, 0, 0]",1494.499967,0.2640805807588916,[0.01456926 0.02824694 0.04108812 0.05314792],[   0 2275  119    0],0.22296383398435554
