cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH1_sc301,"[36, 2, 1, 1]",484.633427,0.44248650549637925,[0.02389543 0.04525674 0.06434918 0.081438  ],[1373    0    0   74],1.034604441827299
BTH1_sc303,"[45, 7, 0, 0]",935.293229,0.4002422401566403,[0.01652302 0.03173758 0.04575255 0.05867678],[ 576 1338    0    0],4.4096962836115984e-14
BTH1_sc304,"[75, 8, 0, 0]",790.349854,0.40947194023015343,[0.02422412 0.0459107  0.06531623 0.08269716],[1888  812    0    0],2.864289338439558e-14
BTH1_sc305,"[31, 1, 0, 0]",511.549117,0.3464346412473214,[0.01312108 0.02545138 0.03704054 0.04793818],[1925  265    0    0],1.176836406102666e-14
BTH1_sc306,"[87, 11, 1, 0]",947.1024,0.44037793981719214,[0.02684863 0.05064885 0.07173313 0.09043395],[1948  783    0   78],4.1402835012173487e-14
BTH1_sc307,"[19, 1, 0, 0]",236.055937,0.39934137052203544,[0.01943812 0.03719831 0.05342207 0.06825091],[744 149   0   0],1.5543122344752192e-15
BTH1_sc308,"[51, 6, 1, 0]",854.890502,0.4216168054181403,[0.0208858  0.03984169 0.05705046 0.0726949 ],[1552  411    0  127],2.752009761644656e-14
BTH1_sc309,"[62, 6, 1, 1]",1128.056962,0.43036649214659684,[0.02073596 0.03947338 0.05640197 0.07171141],[2138  391    0  129],1.0
BTH1_sc310,"[42, 7, 0, 0]",614.594716,0.3996780607896979,[0.02009414 0.03839364 0.05505924 0.0702517 ],[577 974   0   0],7.105427357601002e-15
BTH1_sc311,"[17, 0, 0, 0]",302.160017,0.47310825399941114,[0.01296276 0.02501729 0.03624285 0.0467187 ],[1311    0    0    0],3.552713678800501e-15
BTH1_sc312,"[89, 10, 0, 0]",861.61392,0.4342551870220241,[0.02543691 0.04807019 0.06819607 0.08611082],[2023  989    0    0],2.6645352591003757e-14
BTH1_sc313,"[76, 18, 3, 0]",1027.656983,0.45653646421314065,[0.03065043 0.05708376 0.07984199 0.09946711],[1070  851    0  157],6.118124708825166e-14
BTH1_sc314,"[57, 4, 1, 0]",940.313743,0.3206297996991529,[0.01653303 0.03185304 0.04604784 0.05920522],[2914  180    0  137],1.4162199163704847e-14
BTH1_sc315,"[36, 4, 0, 0]",697.271829,0.3471278782178563,[0.01839976 0.03527318 0.05074552 0.06494205],[1119  550    0    0],7.944109290391274e-15
BTH1_sc316,"[50, 8, 0, 0]",782.046971,0.3419272436993956,[0.01851289 0.03554364 0.05121325 0.06564267],[ 996 1113    0    0],7.105427357601002e-15
BTH1_sc317,"[13, 1, 1, 0]",409.314192,0.3014351909830933,[0.01668055 0.03217946 0.0465766  0.0599518 ],[680   0   0  55],0.614859016483722
BTH1_sc318,"[41, 5, 0, 0]",823.183136,0.33902241971318925,[0.01653253 0.03185636 0.04606098 0.05923589],[1155  844    0    0],1.0695084443661336e-14
BTH1_sc319,"[50, 11, 1, 0]",1123.078264,0.3439404635254581,[0.01797816 0.03452537 0.04975239 0.06377001],[ 739 1174    0  128],5.415021041984119e-14
BTH1_sc320,"[29, 5, 0, 0]",611.051504,0.3698770189051669,[0.01713171 0.03293684 0.04751806 0.06097804],[340 855   0   0],3.552713678800501e-15
BTH1_sc321,"[23, 3, 0, 0]",328.86342,0.3799179256328934,[0.01758264 0.03371939 0.04853446 0.06215209],[546 487   0   0],1.687538997430238e-14
BTH1_sc322,"[37, 0, 0, 0]",1416.057161,0.4349224235530491,[0.01620482 0.03119849 0.04508212 0.05795683],[2283    0    0    0],7.105427357601002e-15
BTH1_sc323,"[52, 6, 2, 0]",725.892728,0.39496836008014125,[0.01952278 0.03731606 0.0535364  0.06834038],[2127   32    0  253],1.4561132608380545e-13
BTH1_sc324,"[33, 2, 2, 0]",553.038985,0.3321532473769146,[0.01663907 0.03203781 0.0462931  0.05950183],[1747    0    0  122],1.1700974946001381
