cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE7_sc301,"[4, 0, 0, 0]",270.753021,0.33188464097869447,[0.02928358 0.05561413 0.07926797 0.1005214 ],[137   0   0   0],0.0
BTE7_sc304,"[8, 0, 0, 0]",250.283166,0.32221014990487845,[0.0236384  0.0453381  0.06525259 0.08353533],[338   0   0   0],8.881784197001252e-16
BTE7_sc305,"[0, 0, 0, 0]",351.635987,0.35458372033278657,[0.03274991 0.06178017 0.0874826  0.11024903],[0 0 0 0],0.0
BTE7_sc306,"[5, 0, 0, 0]",403.596015,0.39407561007856046,[0.04015062 0.07484582 0.10475329 0.13054074],[125   0   0   0],8.881784197001252e-16
BTE7_sc307,"[0, 1, 0, 0]",218.777159,0.3575844299168561,[0.0259198  0.04941027 0.07069441 0.08999521],[ 0  0  0 10],0.8125021476082296
BTE7_sc308,"[0, 0, 0, 0]",28.46855,0.42879757243024463,[0.02617718 0.04997522 0.07160796 0.09128925],[0 0 0 0],0.0
BTE7_sc312,"[3, 0, 0, 0]",286.753594,0.25570866141732285,[0.02205325 0.04237401 0.06109056 0.07833119],[136   0   0   0],1.8181611098738059e-16
BTE7_sc313,"[2, 0, 0, 0]",370.339593,0.3545666901857091,[0.01837144 0.03524314 0.05074767 0.0650176 ],[109   0   0   0],1.6110008522829135e-16
BTE7_sc314,"[5, 1, 0, 0]",405.109794,0.3768626352953529,[0.03016815 0.05715879 0.08129463 0.10289836],[60 73  0  0],2.220446049250313e-16
BTE7_sc315,"[2, 1, 0, 0]",157.218685,0.4092672792994132,[0.04570992 0.08431888 0.11680511 0.14414685],[ 0 35  1  0],0.009238485972317178
BTE7_sc316,"[27, 1, 0, 0]",1108.413589,0.40434435481650743,[0.02514048 0.04814014 0.06917769 0.08843182],[887 118   0   0],1.3557455178480058e-14
BTE7_sc317,"[4, 0, 0, 0]",402.292716,0.3299283356210459,[0.02899062 0.05510733 0.07861392 0.09977418],[138   0   0   0],0.0
BTE7_sc318,"[2, 0, 0, 0]",28.461509,0.3898957574221349,[0.03367415 0.06345622 0.08976128 0.11300441],[59  0  0  0],5.830345703494096e-16
BTE7_sc320,"[5, 0, 0, 0]",265.25297,0.3412661359509986,[0.03226827 0.06099075 0.0865297  0.10924738],[155   0   0   0],0.0
BTE7_sc321,"[7, 0, 0, 0]",353.685333,0.33096248490374197,[0.02002731 0.03868151 0.0560549  0.07223978],[350   0   0   0],3.652193667055512e-15
BTE7_sc322,"[6, 0, 0, 0]",408.217751,0.3840339279032057,[0.03827874 0.07118346 0.09940561 0.12363668],[157   0   0   0],1.6067673087313815e-15
BTE7_sc323,"[2, 0, 0, 0]",394.624938,0.3890379613472492,[0.03487028 0.06547775 0.09230478 0.11583373],[57  0  0  0],2.705851388616601e-16
BTE7_sc324,"[2, 1, 0, 0]",277.608346,0.3539932666230244,[0.03471711 0.06531332 0.09223253 0.11591865],[ 0 37  7  0],0.05448310480481076
