cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE4_sc001,[0],189.021036,0.44713384115196775,[0.0189626],[0],0.0
BTE4_sc002,[0],189.021036,0.4256321976636073,[0.01881963],[0],0.0
BTE4_sc003,[0],126.366636,0.369200024979704,[0.00865013],[0],0.0
BTE4_sc004,[0],189.021036,0.331787875953663,[0.01414535],[0],0.0
BTE4_sc006,[0],189.021036,0.35451621788331505,[0.01784525],[0],0.0
BTE4_sc009,[2],300.34037,0.3647892510395991,[0.01564048],[128],0.0
BTE4_sc010,[0],194.234314,0.37483587150021414,[0.01831438],[0],0.0
BTE4_sc011,[0],189.021036,0.321364396962286,[0.01224118],[0],0.0
BTE4_sc012,[0],189.021036,0.3222138727830104,[0.01503554],[0],0.0
BTE4_sc013,[0],189.021036,0.33292397706561955,[0.01597808],[0],0.0
BTE4_sc014,[0],189.021036,0.37286677794052525,[0.01633462],[0],0.0
BTE4_sc015,[0],201.619672,0.35121756779292196,[0.01644163],[0],0.0
BTE4_sc016,[0],189.021036,0.34007989347536616,[0.01485918],[0],0.0
BTE4_sc018,[3],209.915213,0.3542726094326453,[0.0174298],[172],4.440892098500626e-16
BTE4_sc019,[0],189.021036,0.3584785822067564,[0.01708986],[0],0.0
BTE4_sc020,[0],189.021036,0.38088449985095274,[0.01798153],[0],0.0
BTE4_sc021,[0],186.507528,0.3575315346304584,[0.01736436],[0],0.0
BTE4_sc022,[0],206.980364,0.35748513659070286,[0.01679275],[0],0.0
BTE4_sc023,[0],208.281651,0.33616203703703706,[0.01428302],[0],0.0
BTE4_sc024,[0],251.349097,0.34808342962599653,[0.01588638],[0],0.0
BTE4_sc025,[0],189.021036,0.29245510633164445,[0.01149808],[0],0.0
BTE4_sc027,[0],189.021036,0.3462368973776734,[0.01897626],[0],0.0
BTE4_sc029,[0],189.021036,0.3000825522221177,[0.01124559],[0],0.0
BTE4_sc030,[0],189.021036,0.34324347978295117,[0.01997216],[0],0.0
BTE4_sc031,[0],189.021036,0.331360705852745,[0.01610843],[0],0.0
BTE4_sc034,[5],420.718092,0.40375873156669256,[0.01138858],[439],0.0
BTE4_sc035,[0],189.021036,0.3676209438734327,[0.02007318],[0],0.0
BTE4_sc037,[0],189.021036,0.3790185642328163,[0.01930116],[0],0.0
BTE4_sc043,[6],435.472636,0.39320454152390655,[0.01914081],[313],8.881784197001252e-16
BTE4_sc044,[0],189.021036,0.3197968132196488,[0.01699489],[0],0.0
BTE4_sc045,[0],189.021036,0.26452633958851457,[0.00714455],[0],0.0
BTE4_sc046,[0],199.081041,0.34931023760589125,[0.01710612],[0],0.0
BTE4_sc047,[0],189.021036,0.3493505356649855,[0.01865659],[0],0.0
BTE4_sc050,[1],215.128491,0.3017353706735665,[0.01745589],[57],0.0
BTE4_sc051,[0],189.021036,0.30869604974396486,[0.01876662],[0],0.0
BTE4_sc052,[0],201.59899,0.24672408469046628,[0.01385131],[0],0.0
BTE4_sc054,[0],189.021036,0.32547431022388984,[0.01710221],[0],0.0
BTE4_sc055,[0],189.021036,0.32317017798764985,[0.01556092],[0],0.0
BTE4_sc058,[0],189.021036,0.32636825921541474,[0.0163674],[0],0.0
BTE4_sc059,[1],233.220253,0.3479283576505799,[0.01296306],[77],0.0
BTE4_sc061,[0],189.021036,0.29653811647739065,[0.01647989],[0],0.0
BTE4_sc062,[0],201.59899,0.372961487872405,[0.0206414],[0],0.0
BTE4_sc063,[0],206.706868,0.3538829866826276,[0.01919136],[0],0.0
BTE4_sc064,[2],207.060162,0.3702464031960353,[0.02161961],[93],0.0
BTE4_sc065,[0],189.021036,0.3492107912564203,[0.0181072],[0],0.0
BTE4_sc066,[0],189.021036,0.38840113111521507,[0.02079187],[0],0.0
