cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH4_sc042,"[0, 0]",51.866111,0.3499540495322478,[0.01909539 0.03599732],[0 0],0.0
BTH4_sc043,"[0, 0]",51.866111,0.39334990758337024,[0.01832547 0.03439537],[0 0],0.0
BTH4_sc044,"[1, 0]",119.343591,0.3947640331351444,[0.02274018 0.042634  ],[44  0],1.1102230246251565e-16
BTH4_sc045,"[3, 0]",111.162451,0.39178501638688434,[0.0161825  0.03090968],[185   0],1.189613425575545e-15
BTH4_sc047,"[0, 0]",51.866111,0.3497035900213656,[0.01522853 0.02895391],[0 0],0.0
BTH4_sc048,"[0, 0]",23.523444,0.4173584584546727,[0.03318564 0.06144605],[0 0],0.0
BTH4_sc049,"[0, 0]",51.866111,0.35741692589769475,[0.03943391 0.07252761],[0 0],0.0
BTH4_sc051,"[49, 2]",453.122647,0.3827813226384368,[0.04967712 0.08978533],[937  49],7.119291619286993e-15
BTH4_sc053,"[9, 1]",75.65862,0.37930393760935655,[0.04949328 0.08982776],[156  26],2.220446049250313e-15
BTH4_sc055,"[0, 0]",51.866111,0.3479446867178301,[0.03417996 0.06366878],[0 0],0.0
BTH4_sc056,"[0, 0]",51.866111,0.3723815550732448,[0.04336107 0.07966626],[0 0],0.0
BTH4_sc059,"[5, 0]",31.704584,0.3797625964970532,[0.04824183 0.08738678],[104   0],8.881784197001252e-16
BTH4_sc061,"[0, 0]",51.866111,0.3824952978697305,[0.04220429 0.07773273],[0 0],0.0
BTH4_sc062,"[0, 0]",51.866111,0.3750236746059778,[0.04315657 0.07910481],[0 0],0.0
BTH4_sc063,"[0, 0]",51.866111,0.40420214658689374,[0.04502779 0.08244519],[0 0],0.0
BTH4_sc064,"[0, 0]",51.866111,0.3788345391956795,[0.02763965 0.05176169],[0 0],0.0
BTH4_sc065,"[8, 0]",83.95406,0.36597471739104487,[0.04319596 0.07952424],[185   0],0.0
BTH4_sc066,"[2, 0]",36.840374,0.35734800933584104,[0.04476267 0.08220046],[45  0],1.196232049275551e-16
