cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE1_sc001,"[5, 1]",780.644765,0.3862534951242681,[0.01212431 0.02305019],[115 200],2.5989654674417885e-15
BTE1_sc002,"[7, 1]",499.46747,0.4002325850786678,[0.02610452 0.04764058],[207  55],1.1102230246251565e-16
BTE1_sc004,"[5, 2]",973.418183,0.4066619276475406,[0.00942275 0.01790089],[  0 364],0.6742826473668977
BTE1_sc005,"[5, 1]",593.893868,0.41110590962794535,[0.01493684 0.02817763],[114 153],1.2560739669470201e-15
BTE1_sc008,"[9, 4]",913.728201,0.43847612068095226,[0.01981198 0.03690373],[  0 340],0.7503955053964811
BTE1_sc009,"[4, 0]",675.186176,0.4430558909549491,[0.0108006  0.02037299],[370   0],0.0
BTE1_sc010,"[10, 0]",901.272273,0.4324973836195201,[0.0214043  0.03972724],[467   0],1.7763568394002505e-15
BTE1_sc012,"[16, 3]",436.932621,0.405970368933208,[0.02056534 0.03799087],[474 243],7.549516567451064e-15
BTE1_sc014,"[11, 0]",981.448982,0.4312806813252049,[0.01639038 0.03073649],[671   0],0.0
BTE1_sc015,"[6, 2]",576.305005,0.37799865184578174,[0.01411733 0.02676842],[  0 295],0.14955013744746692
BTE1_sc016,"[2, 0]",514.781364,0.34436161360553524,[0.00967827 0.01852192],[207   0],2.220446049250313e-16
BTE1_sc017,"[5, 2]",934.105299,0.3618408319110376,[0.01456025 0.02755216],[  0 248],0.24952013988766497
BTE1_sc018,"[13, 2]",783.274575,0.35147315936022794,[0.01785468 0.03347844],[482 191],2.4424906541753444e-15
BTE1_sc020,"[7, 2]",973.151999,0.38021698394446574,[0.01259123 0.02391775],[ 10 371],5.329070518200751e-15
BTE1_sc021,"[6, 0]",580.621678,0.3552714123233385,[0.01135819 0.02168136],[528   0],0.0
BTE1_sc022,"[4, 0]",509.102415,0.40507216831118,[0.01251348 0.02374662],[320   0],1.1462407323216195e-15
BTE1_sc023,"[2, 0]",342.631285,0.33887810386611344,[0.00747112 0.01440542],[268   0],0.0
BTE1_sc024,"[2, 0]",896.220601,0.2640805807588916,[0.01041191 0.02007911],[192   0],9.04371098940675e-16
