cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT4_sc003,"[6, 0]",741.392235,0.3217724824547087,[0.01100203 0.02118323],[545   0],0.0
BTT4_sc004,"[1, 0]",415.51371,0.2849772260066911,[0.01223896 0.0236111 ],[82  0],1.482629193989518e-16
BTT4_sc017,"[6, 0]",762.57759,0.301755793501404,[0.00871401 0.01684156],[689   0],8.881784197001252e-16
BTT4_sc018,"[2, 0]",813.990309,0.3268827857270468,[0.01163223 0.02229634],[172   0],2.220446049250313e-16
BTT4_sc028,"[5, 1]",886.238166,0.3208435128070152,[0.01915455 0.03631586],[131  96],2.220446049250313e-16
BTT4_sc029,"[7, 2]",778.719136,0.3380609580683205,[0.0250646 0.0469697],[118 129],1.2560739669470201e-15
BTT4_sc031,"[8, 0]",789.814367,0.3408709555561412,[0.01147809 0.02198763],[697   0],1.0719016595517373e-15
BTT4_sc035,"[6, 0]",771.391965,0.27679729637468425,[0.00439241 0.00857067],[1366    0],8.881784197001252e-16
BTT4_sc047,"[6, 0]",792.97477,0.3561290189866908,[0.00998874 0.01913549],[601   0],1.546476132095658e-15
BTT4_sc102,"[8, 1]",574.021425,0.41605295998543174,[0.022684  0.0425791],[220  94],2.220446049250313e-15
BTT4_sc104,"[8, 1]",623.528689,0.40175595480042275,[0.03483363 0.06485238],[161  52],1.887379141862766e-15
BTT4_sc108,"[0, 0]",679.627965,0.3352189375416759,[0.00887695 0.01709873],[0 0],0.0
BTT4_sc125,"[7, 0]",683.664477,0.3973706950870434,[0.02463877 0.04617524],[284   0],0.0
BTT4_sc126,"[8, 0]",530.676866,0.46624978977785253,[0.01810125 0.03376865],[442   0],9.10204398006165e-16
BTT4_sc128,"[4, 0]",623.396552,0.3849205019799128,[0.01635302 0.03092517],[245   0],0.0
BTT4_sc214,"[7, 0]",610.54972,0.36286585820740874,[0.02943106 0.05514992],[238   0],0.0
BTT4_sc226,"[12, 4]",847.231663,0.432377877728847,[0.0382721  0.07088868],[ 57 195],3.552713678800501e-15
BTT4_sc301,"[12, 1]",761.675052,0.30342362391963784,[0.02224549 0.04227024],[431  81],4.6483753325295575e-15
BTT4_sc302,"[8, 3]",802.154958,0.2932661564454137,[0.02348442 0.04452518],[ 68 211],8.881784197001252e-16
BTT4_sc303,"[3, 1]",775.388648,0.2895372968076207,[0.01770148 0.03378241],[ 27 104],1.3322676295501878e-15
BTT4_sc305,"[5, 0]",726.478279,0.3047255343700203,[0.0158466  0.03019955],[316   0],1.6532096370790196e-15
BTT4_sc306,"[11, 2]",836.947513,0.31176333932341666,[0.02539163 0.04797271],[264 131],3.0201331455116262e-15
BTT4_sc308,"[12, 0]",812.059818,0.316951452463637,[0.02337307 0.04411891],[513   0],2.3813754615468668e-15
BTT4_sc309,"[8, 1]",809.369745,0.22245161753617465,[0.01050316 0.02036528],[478 195],2.1868857395626282e-15
BTT4_sc310,"[4, 0]",786.929066,0.3047840648686762,[0.02344502 0.04448842],[171   0],0.0
BTT4_sc311,"[8, 1]",728.531578,0.3108961537995321,[0.02101863 0.03983816],[270  84],1.1102230246251565e-15
BTT4_sc312,"[9, 1]",813.710446,0.2811420532338496,[0.01325914 0.02541964],[469 149],5.30240470919965e-15
BTT4_sc313,"[6, 1]",694.928886,0.25269584396680767,[0.02098065 0.0400688 ],[188  76],1.7763568394002505e-15
BTT4_sc314,"[7, 2]",756.771127,0.2563170926611897,[0.01690876 0.03235526],[148 201],4.440892098500626e-16
BTT4_sc315,"[7, 0]",798.527296,0.2650245065258951,[0.01857981 0.03550661],[377   0],3.821195156218692e-15
BTT4_sc316,"[5, 0]",799.736273,0.22921137134943462,[0.01635476 0.03145043],[306   0],8.881784197001252e-16
BTT4_sc317,"[13, 2]",801.268031,0.3229935658652218,[0.02597739 0.04889604],[340 126],3.9968028886505635e-15
BTT4_sc319,"[2, 0]",512.631964,0.2882966568511793,[0.00855627 0.01635089],[234   0],6.799194133070931e-16
