cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT7_sc001,[10],129.442038,0.4681712026267718,[0.02380532],[420],0.0
BTT7_sc002,[7],160.289801,0.44098289290501663,[0.01894596],[369],8.881784197001252e-16
BTT7_sc003,[7],127.052022,0.48655282575694636,[0.02515346],[278],0.0
BTT7_sc004,[8],129.791454,0.4812362116046221,[0.0242803],[329],1.7763568394002505e-15
BTT7_sc005,[6],258.289233,0.39250214065001304,[0.01413287],[425],0.0
BTT7_sc006,[5],127.078577,0.41355769086179156,[0.01538565],[325],0.0
BTT7_sc007,[7],167.079955,0.4123272746991634,[0.01699456],[412],8.881784197001252e-16
BTT7_sc008,[5],101.440484,0.41096386087113845,[0.01402152],[357],0.0
BTT7_sc009,[2],185.40059,0.37474552117263843,[0.01413044],[142],0.0
BTT7_sc010,[13],290.522301,0.369764897343717,[0.0148155],[877],0.0
BTT7_sc011,[0],0.0,0.43752289796666055,[0.03644934],[0],0.0
BTT7_sc012,[20],647.724899,0.4046186595111954,[0.01581721],[1264],0.0
BTT7_sc013,[11],129.57194,0.46534142199238054,[0.02219678],[496],0.0
BTT7_sc014,[6],175.310479,0.37096501184857716,[0.01296623],[463],8.881784197001252e-16
BTT7_sc015,[11],258.331011,0.408244642287504,[0.0160489],[685],0.0
BTT7_sc016,[4],150.392858,0.4282124373574112,[0.01609259],[249],4.440892098500626e-16
BTT7_sc017,[3],193.167174,0.38500217595335595,[0.01316604],[228],0.0
BTT7_sc018,[6],180.736271,0.3789152566421908,[0.01130013],[531],8.881784197001252e-16
BTT7_sc019,[6],163.446199,0.26285941778178595,[0.01176069],[510],0.0
BTT7_sc020,[0],0.0,0.2971300411180795,[0.02881638],[0],0.0
BTT7_sc021,[1],108.908333,0.26896536560160367,[0.01357462],[74],0.0
BTT7_sc022,[4],198.074128,0.21900460882096942,[0.00599701],[667],0.0
BTT7_sc023,[19],490.277668,0.29600869417393205,[0.01523297],[1247],0.0
BTT7_sc024,[23],237.093872,0.3157894736842105,[0.0187457],[1227],3.552713678800501e-15
BTT7_sc026,[3],75.672489,0.2903855464863154,[0.01476994],[203],4.440892098500626e-16
BTT7_sc027,[6],137.516761,0.2754453702268808,[0.01273127],[471],0.0
BTT7_sc028,[7],149.713415,0.25726457955373616,[0.01097999],[638],0.0
BTT7_sc029,[7],274.159019,0.3054787405261464,[0.01382137],[506],8.881784197001252e-16
BTT7_sc030,[13],150.160915,0.29945585008449144,[0.01633875],[796],0.0
BTT7_sc031,[6],162.40048,0.23531275237258112,[0.00916173],[655],0.0
BTT7_sc032,[7],170.667048,0.24515636203784108,[0.01288611],[543],8.881784197001252e-16
BTT7_sc033,[7],162.43212,0.2509658487153684,[0.01216854],[575],8.881784197001252e-16
BTT7_sc034,[10],210.969952,0.26016435755500805,[0.01853901],[539],0.0
BTT7_sc035,[6],157.353908,0.2481454440258157,[0.01175062],[511],8.881784197001252e-16
BTT7_sc036,[4],131.833123,0.2639656584655523,[0.01447713],[276],8.881784197001252e-16
BTT7_sc037,[0],94.551644,0.2854910124240021,[0.01604856],[0],0.0
BTT7_sc038,[11],289.539232,0.2821672864505704,[0.01557753],[706],0.0
BTT7_sc039,[5],121.766871,0.24684664956516297,[0.01545729],[323],8.881784197001252e-16
