cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH6_sc001,[1],71.907355,0.4567107692932081,[0.01369067],[73],0.0
BTH6_sc002,[11],172.079529,0.4682726578411405,[0.01042581],[1055],1.7763568394002505e-15
BTH6_sc003,[7],87.20527,0.4669677168376064,[0.01311351],[534],8.881784197001252e-16
BTH6_sc004,[2],71.907355,0.43410660980810234,[0.01463003],[137],0.0
BTH6_sc005,[4],71.907355,0.4850269746731704,[0.01441222],[278],8.881784197001252e-16
BTH6_sc006,[2],71.907355,0.5161046450297128,[0.00821413],[243],0.0
BTH6_sc007,[11],330.250569,0.4528097494922139,[0.00724338],[1519],0.0
BTH6_sc008,[3],84.740642,0.49100437721466217,[0.01259703],[238],0.0
BTH6_sc009,[3],71.907355,0.4166418178234435,[0.01245867],[241],0.0
BTH6_sc010,[2],71.907355,0.5352761205445923,[0.0111023],[180],0.0
BTH6_sc011,[0],117.48313,0.3782527139208174,[0.00313741],[0],0.0
BTH6_sc012,[0],12.970814,0.30997756075977373,[0.00231903],[0],0.0
BTH6_sc013,[4],71.907355,0.4855837227205185,[0.01563934],[256],0.0
BTH6_sc014,[4],71.907355,0.4653814958706943,[0.01488928],[269],8.881784197001252e-16
BTH6_sc015,[4],71.907355,0.39182814319410025,[0.01229777],[325],0.0
BTH6_sc016,[14],107.360236,0.5146958070704303,[0.01578265],[887],0.0
BTH6_sc017,[3],71.907355,0.4924857600150638,[0.01287614],[233],0.0
BTH6_sc019,[4],71.907355,0.5133500125756192,[0.01651745],[242],8.881784197001252e-16
BTH6_sc020,[3],71.907355,0.48596063060064837,[0.01168352],[257],0.0
BTH6_sc022,[2],49.654782,0.4507903185971845,[0.00753335],[265],4.440892098500626e-16
BTH6_sc023,[12],87.23985,0.5169657199655174,[0.01560826],[769],0.0
BTH6_sc024,[26],482.036852,0.4806817370825007,[0.01309077],[1986],0.0
