cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT5_sc001,[0],0.0,0.3649172963038595,[0.02165765],[0],0.0
BTT5_sc002,[0],0.0,0.3434812871446164,[0.02061141],[0],0.0
BTT5_sc004,[0],0.0,0.3598592619942228,[0.02150242],[0],0.0
BTT5_sc005,[1],601.033053,0.2934926320344239,[0.0123381],[81],2.220446049250313e-16
BTT5_sc006,[0],33.365245,0.35248825227877484,[0.02139686],[0],0.0
BTT5_sc008,[3],324.465496,0.2992186164382184,[0.00981641],[306],0.0
BTT5_sc011,[0],0.0,0.36253529751981767,[0.02116938],[0],0.0
BTT5_sc013,[0],0.0,0.4131021995310042,[0.02572391],[0],0.0
BTT5_sc016,[0],0.0,0.4211937365149217,[0.02530486],[0],0.0
BTT5_sc017,[1],135.534697,0.4254092241780355,[0.02405981],[42],0.0
BTT5_sc018,[1],10.748377,0.47329016198977114,[0.03017368],[33],0.0
BTT5_sc019,[0],0.0,0.42306071043026783,[0.02471806],[0],0.0
BTT5_sc020,[0],0.0,0.4136606981733603,[0.02632891],[0],0.0
BTT5_sc021,[1],363.065579,0.37825103843970076,[0.01228768],[81],1.1102230246251565e-16
BTT5_sc023,[5],482.312407,0.3568445561386651,[0.01266168],[395],8.881784197001252e-16
BTT5_sc024,[8],404.361135,0.3711572233099857,[0.0118621],[674],0.0
BTT5_sc025,[7],488.800573,0.390422554676433,[0.01686306],[415],0.0
BTT5_sc026,[0],0.0,0.3932075360351721,[0.03206566],[0],0.0
BTT5_sc028,[2],368.130663,0.35116153818534346,[0.01490794],[134],0.0
BTT5_sc029,[0],0.0,0.4049381152287203,[0.02856119],[0],0.0
BTT5_sc030,[0],0.0,0.4106924864964297,[0.03016624],[0],0.0
BTT5_sc031,[6],411.845821,0.3629627361523623,[0.01534074],[391],8.881784197001252e-16
BTT5_sc032,[1],314.160912,0.2600627990430622,[0.01212569],[82],0.0
BTT5_sc033,[9],1336.849161,0.3070700341426855,[0.00775713],[1160],1.7763568394002505e-15
BTT5_sc034,[36],2193.251592,0.3499574274848158,[0.00969962],[3711],7.105427357601002e-15
BTT5_sc035,[2],542.106247,0.2864144346631704,[0.0107171],[187],2.220446049250313e-16
BTT5_sc036,[0],0.0,0.4050133509345654,[0.03327619],[0],0.0
BTT5_sc037,[0],0.0,0.33325016892769893,[0.02108543],[0],0.0
BTT5_sc038,[0],8.18114,0.38257223187126366,[0.02601852],[0],0.0
BTT5_sc040,[3],636.81847,0.3593939749248331,[0.01456416],[206],0.0
BTT5_sc041,[4],393.942588,0.3113374129957491,[0.01091478],[366],4.440892098500626e-16
BTT5_sc043,[0],0.0,0.34756392636611755,[0.02409504],[0],0.0
BTT5_sc044,[5],1156.50815,0.28953206938281567,[0.00645585],[774],8.881784197001252e-16
BTT5_sc045,[0],0.0,0.33950059261937765,[0.02221087],[0],0.0
BTT5_sc046,[0],0.0,0.2669101644148512,[0.01735635],[0],0.0
BTT5_sc047,[0],0.0,0.41481815572594205,[0.0252724],[0],0.0
BTT5_sc048,[0],0.0,0.32294502331111735,[0.01993109],[0],0.0
BTT5_sc049,[0],8.18114,0.40545613036362343,[0.02957064],[0],0.0
BTT5_sc050,[0],7.563997,0.36051943293880584,[0.02372661],[0],0.0
BTT5_sc051,[5],368.114418,0.33988376151383176,[0.01481847],[337],0.0
BTT5_sc054,[2],337.336888,0.37185596674200544,[0.01317641],[152],0.0
BTT5_sc201,[3],347.14906,0.25811735234608346,[0.01284463],[234],0.0
BTT5_sc202,[6],374.933833,0.32807831479062505,[0.0143578],[418],0.0
BTT5_sc203,[4],462.276031,0.33918405256187545,[0.0128273],[312],0.0
BTT5_sc204,[3],425.497182,0.2557664750928337,[0.01128346],[266],4.440892098500626e-16
BTT5_sc205,[2],345.450104,0.37300774967100453,[0.01734212],[115],0.0
BTT5_sc206,[3],250.129789,0.3344057741575807,[0.01205921],[249],4.440892098500626e-16
