cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE2_sc002,[2],413.829019,0.4428971894568225,[0.0113817],[176],0.0
BTE2_sc009,[0],0.0,0.3404856804492608,[0.02133791],[0],0.0
BTE2_sc010,[0],0.0,0.367596076247201,[0.02460773],[0],0.0
BTE2_sc011,[0],107.147332,0.4226020892687559,[0.02247955],[0],0.0
BTE2_sc012,[0],0.0,0.38457252712267037,[0.03438473],[0],0.0
BTE2_sc013,[0],0.0,0.3847395988818628,[0.02288961],[0],0.0
BTE2_sc014,[0],33.365245,0.3903721340601167,[0.02527523],[0],0.0
BTE2_sc015,[0],50.994407,0.3969027237354086,[0.02136618],[0],0.0
BTE2_sc017,[0],10.338175,0.4383283992777034,[0.02702346],[0],0.0
BTE2_sc018,[0],0.0,0.48711528224136913,[0.03517341],[0],0.0
BTE2_sc019,[1],434.563457,0.35991578794533474,[0.00978813],[102],0.0
BTE2_sc020,[1],491.210205,0.38972556589514323,[0.01728176],[58],0.0
BTE2_sc021,[0],196.816888,0.4063201352137652,[0.02309486],[0],0.0
BTE2_sc022,[0],56.356388,0.29646192093136065,[0.01720225],[0],0.0
BTE2_sc023,[3],408.70711,0.37067600633306147,[0.01145116],[262],0.0
BTE2_sc024,[0],33.365245,0.38224184226095664,[0.02062196],[0],0.0
BTE2_sc025,[0],0.0,0.45623021875357495,[0.02723101],[0],0.0
BTE2_sc027,[2],780.190091,0.42732154334169553,[0.01523022],[131],4.440892098500626e-16
BTE2_sc107,[0],0.0,0.5700246724235655,[0.04506618],[0],0.0
BTE2_sc108,[4],447.194264,0.541202389526755,[0.02895421],[138],4.440892098500626e-16
BTE2_sc111,[8],472.342909,0.5327533565585,[0.02510736],[319],0.0
